BirdID,jdate,daily_nsd,days_numeric,year,nsd_plot_data
9021_2023,2023-02-12,438510.6993358304,43,2023,0.6622014039065686
9021_2023,2023-02-13,801220.0390656355,44,2023,0.895108953740066
9021_2023,2023-02-14,781476.4548407593,45,2023,0.8840115694043599
9021_2023,2023-02-15,1608273.7110719099,46,2023,1.2681773184661165
9021_2023,2023-02-16,2159074.364297857,47,2023,1.469378904264607
9021_2023,2023-02-17,2083822.4565207495,48,2023,1.4435451002725026
9021_2023,2023-02-18,2548227.248883627,49,2023,1.5963167758573569
9021_2023,2023-02-19,943877.7973811816,50,2023,0.9715337345564392
9021_2023,2023-02-20,2177935.246611131,51,2023,1.4757829266566038
9021_2023,2023-02-21,2177612.814899612,52,2023,1.475673681712733
9021_2023,2023-02-22,2286254.1062739217,53,2023,1.5120364103664705
9021_2023,2023-02-23,2223618.918193519,54,2023,1.4911803774840653
9021_2023,2023-02-24,2383796.572463231,55,2023,1.5439548479354024
9021_2023,2023-02-25,2750768.447671629,56,2023,1.6585440746846702
9021_2023,2023-02-26,2778733.9929517624,57,2023,1.6669535065357288
9021_2023,2023-02-27,3797656.3073207643,58,2023,1.9487576317543351
9021_2023,2023-02-28,2789216.283283288,59,2023,1.670094692909144
9021_2023,2023-03-01,2782012.610238834,60,2023,1.6679366325609717
9021_2023,2023-03-02,2860812.016155973,61,2023,1.6913935130997675
9021_2023,2023-03-03,2909056.2828788697,62,2023,1.7055955801065121
9021_2023,2023-03-04,2828654.0930675515,63,2023,1.6818603072394425
9021_2023,2023-03-05,2790810.8516093856,64,2023,1.6705720132964592
9021_2023,2023-03-06,2868391.2972841216,65,2023,1.6936325744635765
9021_2023,2023-03-07,2737741.4713797956,66,2023,1.6546121815639445
9021_2023,2023-03-08,2423703.285641361,67,2023,1.556824744677885
9021_2023,2023-03-09,2272100.40269738,68,2023,1.5073487992821635
9021_2023,2023-03-10,1084354.0056180153,69,2023,1.0413231994044958
9021_2023,2023-03-11,1743757.6588566694,70,2023,1.3205141645800962
9021_2023,2023-03-12,1028175.557209809,71,2023,1.0139899196785975
9021_2023,2023-03-13,1427098.0008421156,72,2023,1.1946120712775823
9021_2023,2023-03-14,2043170.6249029785,73,2023,1.4293951954945765
9021_2023,2023-03-15,1015534.8397300908,74,2023,1.007737485523929
9021_2023,2023-03-16,1045384.9390503233,75,2023,1.022440677521353
9021_2023,2023-03-17,1728899.9375317907,76,2023,1.3148763962942642
9021_2023,2023-03-18,957065.4987002852,77,2023,0.9782972445531498
9021_2023,2023-03-19,973008.0338658565,78,2023,0.9864116959291676
9021_2023,2023-03-20,1050350.5304841914,79,2023,1.0248661036858382
9021_2023,2023-03-21,950354.4922670451,80,2023,0.9748612682156601
9021_2023,2023-03-22,1700071.50115871,81,2023,1.30386790019492
9021_2023,2023-03-23,2562762.86148253,82,2023,1.6008631613859226
9021_2023,2023-03-24,5082359.509937105,83,2023,2.2544089047768385
9021_2023,2023-03-25,6323489.764141537,84,2023,2.5146549990289997
9021_2023,2023-03-26,3322977.8199539934,85,2023,1.822903678188728
9021_2023,2023-03-27,2336546.5457081245,86,2023,1.528576640443038
9021_2023,2023-03-28,2992253.2406118372,87,2023,1.7298130652217416
9021_2023,2023-03-29,3083712.5585056674,88,2023,1.756050272203409
9021_2023,2023-03-30,3554710.1314335037,89,2023,1.8853938929129648
9021_2023,2023-03-31,2350583.80109046,90,2023,1.533161374771247
9021_2023,2023-04-01,778937.7499081633,91,2023,0.8825745010525533
9021_2023,2023-04-02,1831067.7999817221,92,2023,1.3531695385212166
9021_2023,2023-04-03,984083.1895875144,93,2023,0.9920096721239741
9021_2023,2023-04-04,839181.1435594041,94,2023,0.9160683072562897
9021_2023,2023-04-05,1692424.5034723333,95,2023,1.3009321671295293
9021_2023,2023-04-06,1611589.7217761527,96,2023,1.2694840376216443
9021_2023,2023-04-07,1476133.630930159,97,2023,1.2149623989779104
9021_2023,2023-04-08,1681935.2920882655,98,2023,1.2968944799359219
9021_2023,2023-04-09,1578553.3319047894,99,2023,1.2564049235436758
9021_2023,2023-04-10,2337451.0507019465,100,2023,1.528872476926034
9021_2023,2023-04-11,1356240.661006445,101,2023,1.1645774602861094
9021_2023,2023-04-12,642433.8065030586,102,2023,0.8015196856615929
9021_2023,2023-04-13,1803662.154953791,103,2023,1.3430048975911408
9021_2023,2023-04-14,1840799.752579219,104,2023,1.3567607573110372
9021_2023,2023-04-15,7251207.380020779,105,2023,2.692806599074798
9021_2023,2023-04-16,22759659.261378396,106,2023,4.770708465351702
9021_2023,2023-04-17,22978536.17099138,107,2023,4.793593242129685
9021_2023,2023-04-18,22974795.111274395,108,2023,4.793203011690032
9021_2023,2023-04-19,22575872.285151597,109,2023,4.751407400460583
9021_2023,2023-04-20,21538905.89296757,110,2023,4.64100268185309
9021_2023,2023-04-21,21983951.48785319,111,2023,4.6887046705730135
9021_2023,2023-04-22,22273665.690445628,112,2023,4.7194984575106735
9021_2023,2023-04-23,22173729.002751917,113,2023,4.708898916174769
9021_2023,2023-04-24,23412553.62224277,114,2023,4.838652045998221
9021_2023,2023-04-25,23854164.196025707,115,2023,4.884072501102508
9021_2023,2023-04-26,20580434.76151779,116,2023,4.536566406602882
9021_2023,2023-04-27,23305515.92935452,117,2023,4.827578681839843
9021_2023,2023-04-28,27309034.392758925,118,2023,5.2258046646195
9021_2023,2023-04-29,21044026.971325263,119,2023,4.5873769162044304
9021_2023,2023-04-30,15806765.144899452,120,2023,3.9757722702513347
9021_2023,2023-05-01,15517299.730145352,121,2023,3.9392003922300463
9021_2023,2023-05-02,17696040.809734676,122,2023,4.206666234648843
9021_2023,2023-05-03,17562175.61776331,123,2023,4.1907249513375735
9021_2023,2023-05-04,17274454.938746586,124,2023,4.15625491744029
9021_2023,2023-05-05,16551287.820523152,125,2023,4.068327398393983
9021_2023,2023-05-06,18938261.44044857,126,2023,4.351811282724536
9021_2023,2023-05-07,21780550.297237046,127,2023,4.666963712869112
9021_2023,2023-05-08,22010786.497984745,128,2023,4.691565463465766
9021_2023,2023-05-09,21967292.20037781,129,2023,4.686927799782904
9021_2023,2023-05-10,22061027.41295127,130,2023,4.696916798597913
9021_2023,2023-05-11,22010036.568339255,131,2023,4.691485539606751
9021_2023,2023-05-12,21954507.718462054,132,2023,4.685563756738569
9021_2023,2023-05-13,21889035.75297114,133,2023,4.678571977961987
9021_2023,2023-05-14,22013738.032438662,134,2023,4.691880010447695
