BirdID,jdate,daily_nsd,days_numeric,year,nsd_plot_data
8210_2022,2022-02-06,278.01582877215515,37,2022,0.016673806667109797
8210_2022,2022-02-07,80340.14522215126,38,2022,0.2834433721612683
8210_2022,2022-02-08,1786912.6352680698,39,2022,1.3367545157088752
8210_2022,2022-02-09,3295332.4349657,40,2022,1.8153050528673411
8210_2022,2022-02-10,3055607.474683554,41,2022,1.7480295977710314
8210_2022,2022-02-11,2901593.1032138825,42,2022,1.703406323580455
8210_2022,2022-02-12,2772860.937332296,43,2022,1.6651909612210534
8210_2022,2022-02-13,2147724.4813580518,44,2022,1.4655116790247875
8210_2022,2022-02-14,2752108.4747514063,45,2022,1.6589480024254546
8210_2022,2022-02-15,3029711.1465372713,46,2022,1.7406065455861273
8210_2022,2022-02-16,2185643.605776531,47,2022,1.478392236781745
8210_2022,2022-02-17,2625344.7450271836,48,2022,1.6202915617342404
8210_2022,2022-02-18,1686785.9392620765,49,2022,1.2987632344896727
8210_2022,2022-02-19,1960497.198331797,50,2022,1.4001775595729982
8210_2022,2022-02-20,2694279.84854439,51,2022,1.6414261629888778
8210_2022,2022-02-21,2016471.5997884348,52,2022,1.4200252109693106
8210_2022,2022-02-22,1733989.4760684385,53,2022,1.316810341722922
8210_2022,2022-02-23,41995.951873552825,54,2022,0.20492913866396067
8210_2022,2022-02-24,755788.5726972669,55,2022,0.8693610140196458
8210_2022,2022-02-25,1885199.1662783425,56,2022,1.3730255519393446
8210_2022,2022-02-26,2808078.084405616,57,2022,1.675732104008757
8210_2022,2022-02-27,1839558.363231226,58,2022,1.3563031973829547
8210_2022,2022-02-28,2030467.6452590514,59,2022,1.424944786740543
8210_2022,2022-03-01,1621325.3180318584,60,2022,1.2733127337900374
8210_2022,2022-03-02,796088.6572772167,61,2022,0.8922380048379561
8210_2022,2022-03-03,2004553.180228634,62,2022,1.4158224395130323
8210_2022,2022-03-04,2194047.0139636197,63,2022,1.4812315868774943
8210_2022,2022-03-05,1276352.5636470185,64,2022,1.129757745557435
8210_2022,2022-03-06,2422721.263298438,65,2022,1.5565093200165676
8210_2022,2022-03-07,2024050.4506802126,66,2022,1.4226912703324683
8210_2022,2022-03-08,802877.0780526684,67,2022,0.896034083086502
8210_2022,2022-03-09,1828925.037490836,68,2022,1.3523775499063995
8210_2022,2022-03-10,1801787.7414366393,69,2022,1.3423068730497656
8210_2022,2022-03-11,2211402.6441688496,70,2022,1.487078560187339
8210_2022,2022-03-12,1883512.843191754,71,2022,1.3724113243454945
8210_2022,2022-03-13,1947328.031324222,72,2022,1.3954669581628303
8210_2022,2022-03-14,2028233.9126517372,73,2022,1.4241607748606675
8210_2022,2022-03-15,1561119.1893341874,74,2022,1.2494475536548895
8210_2022,2022-03-16,2059938.1937144364,75,2022,1.4352484780394077
8210_2022,2022-03-17,2878599.7553463336,76,2022,1.696643673652878
8210_2022,2022-03-18,990803.7706907409,77,2022,0.9953912651268048
8210_2022,2022-03-19,2190146.665301589,78,2022,1.4799144114784437
8210_2022,2022-03-20,2151977.0657604616,79,2022,1.4669618487746918
8210_2022,2022-03-21,3213726.180740874,80,2022,1.7926868607598132
8210_2022,2022-03-22,2102669.3315744563,81,2022,1.4500583890224752
8210_2022,2022-03-23,1650886.5179312394,82,2022,1.2848682881646816
8210_2022,2022-03-24,2105609.2783209565,83,2022,1.4510717688387975
8210_2022,2022-03-25,1682743.6696889393,84,2022,1.2972061014692073
8210_2022,2022-03-26,2077717.6014451946,85,2022,1.4414290136684478
8210_2022,2022-03-27,1609127.4560541755,86,2022,1.2685138769655522
8210_2022,2022-03-28,2098993.1248191055,87,2022,1.448790228024439
8210_2022,2022-03-29,1887140.258110244,88,2022,1.3737322366859723
8210_2022,2022-03-30,1513693.143597454,89,2022,1.230322373850632
8210_2022,2022-03-31,1027330.5170449838,90,2022,1.0135731434114579
8210_2022,2022-04-01,1151887.5777387274,91,2022,1.0732602562932847
8210_2022,2022-04-02,470474.58880205307,92,2022,0.6859115021648589
8210_2022,2022-04-03,2086960.8779311483,93,2022,1.444631744747134
8210_2022,2022-04-04,1702582.0727061823,94,2022,1.3048302850203095
8210_2022,2022-04-05,2036408.8207561537,95,2022,1.4270279677554163
