BirdID,jdate,daily_nsd,days_numeric,year,nsd_plot_data
8669_2023,2023-03-03,214339.23386399352,62,2023,0.4629678540287582
8669_2023,2023-03-04,425875.12913367414,63,2023,0.6525910887636102
8669_2023,2023-03-05,727954.26170512,64,2023,0.8532023568328442
8669_2023,2023-03-06,928273.9989453284,65,2023,0.9634697706442732
8669_2023,2023-03-07,910828.4295414481,66,2023,0.954373317701961
8669_2023,2023-03-08,865596.3633192169,67,2023,0.9303743135530006
8669_2023,2023-03-09,1007059.7636700106,68,2023,1.0035236736968445
8669_2023,2023-03-10,1080026.0632876134,69,2023,1.0392430241707726
8669_2023,2023-03-11,854916.1161078027,70,2023,0.9246167401187384
8669_2023,2023-03-12,567903.1399350959,71,2023,0.7535934845359903
8669_2023,2023-03-13,975723.1703528442,72,2023,0.9877870065721881
8669_2023,2023-03-14,911050.4623155717,73,2023,0.9544896344725655
8669_2023,2023-03-15,925040.9104499342,74,2023,0.96179047117859
8669_2023,2023-03-16,904918.3743129014,75,2023,0.9512719770459452
8669_2023,2023-03-17,1893335.7609514394,76,2023,1.375985378175015
8669_2023,2023-03-18,5941308.557466077,77,2023,2.4374799604234854
8669_2023,2023-03-19,5277382.353717278,78,2023,2.297255395840279
8669_2023,2023-03-20,4609063.22246672,79,2023,2.146872893877679
8669_2023,2023-03-30,4125517.193995269,89,2023,2.0311369215282533
8669_2023,2023-03-31,4562167.693937627,90,2023,2.1359231479474223
8669_2023,2023-04-01,4476597.286059848,91,2023,2.115797080549042
8669_2023,2023-04-02,4600027.247102236,92,2023,2.144767410956777
8669_2023,2023-04-03,5346991.227353246,93,2023,2.312356206849033
8669_2023,2023-04-06,6268756.587180508,96,2023,2.503748507174894
8669_2023,2023-04-07,5096645.005730174,97,2023,2.2575750277078663
8669_2023,2023-04-08,5347586.367853793,98,2023,2.3124848902974033
8669_2023,2023-04-09,6643060.096634262,99,2023,2.577413450852281
8669_2023,2023-04-10,6528510.417821309,100,2023,2.555094991936955
8669_2023,2023-04-11,6414707.916005587,101,2023,2.532727367089792
8669_2023,2023-04-12,5408132.552948885,102,2023,2.325539196175563
8669_2023,2023-04-13,7086343.652907314,103,2023,2.662018717610249
8669_2023,2023-04-14,6472244.129994277,104,2023,2.544060559419582
8669_2023,2023-04-15,7318482.1499956045,105,2023,2.705269330398658
8669_2023,2023-04-16,7305334.070154554,106,2023,2.7028381509358925
8669_2023,2023-04-17,6364469.2250866275,107,2023,2.522789968484619
8669_2023,2023-04-18,4693246.191114768,108,2023,2.166390129019879
8669_2023,2023-04-21,7372028.411380434,111,2023,2.715147953865578
8669_2023,2023-04-22,6299480.028192471,112,2023,2.5098764966014704
8669_2023,2023-04-23,7027417.408557982,113,2023,2.6509276505702646
8669_2023,2023-04-24,7429210.059739605,114,2023,2.7256577297488405
8669_2023,2023-04-25,8143768.630238252,115,2023,2.8537288992190994
8669_2023,2023-04-26,6195677.625734526,116,2023,2.4891118146307782
8669_2023,2023-04-27,7093828.249245456,117,2023,2.66342415871852
8669_2023,2023-04-28,6770967.563804994,118,2023,2.602108292097966
8669_2023,2023-04-29,7669524.415892631,119,2023,2.7693906217600706
8669_2023,2023-04-30,7571172.868433862,120,2023,2.7515764333257877
