BirdID,jdate,daily_nsd,days_numeric,year,nsd_plot_data
8760_2023,2023-02-13,146030.1941645795,44,2023,0.38213897231842175
8760_2023,2023-02-14,641903.4393230381,45,2023,0.8011887663485042
8760_2023,2023-02-15,850133.9580048148,46,2023,0.9220270917954715
8760_2023,2023-02-16,1343712.4104033678,47,2023,1.1591860982617794
8760_2023,2023-02-17,1376866.0155468548,48,2023,1.173399341889561
8760_2023,2023-02-18,1315622.5749804883,49,2023,1.147005917587389
8760_2023,2023-02-19,1112186.182528654,50,2023,1.0546023812454883
8760_2023,2023-02-20,504669.8329506634,51,2023,0.7104011774699303
8760_2023,2023-02-21,215081.24963379497,52,2023,0.46376853023226466
8760_2023,2023-02-22,132388.6470618814,53,2023,0.36385250729090957
8760_2023,2023-02-23,138217.10499929124,54,2023,0.37177561108724066
8760_2023,2023-02-24,406500.6870174224,55,2023,0.6375740639466307
8760_2023,2023-02-25,468690.2600081314,56,2023,0.6846095675698167
8760_2023,2023-02-26,158869.63661100614,57,2023,0.39858454135980503
8760_2023,2023-02-27,104073.6749201036,58,2023,0.32260451782345456
8760_2023,2023-02-28,426902.2184047958,59,2023,0.6533775466028778
8760_2023,2023-03-01,308733.169528839,60,2023,0.5556376242919832
8760_2023,2023-03-02,275907.9666205682,61,2023,0.5252694228875008
8760_2023,2023-03-03,468123.6761299024,62,2023,0.684195641706305
8760_2023,2023-03-04,265348.4194519889,63,2023,0.515119810774143
8760_2023,2023-03-05,113439.48615772596,64,2023,0.3368077881488579
8760_2023,2023-03-06,67535.92449322046,65,2023,0.2598767486583216
8760_2023,2023-03-07,94921.13951037003,66,2023,0.3080927449817182
8760_2023,2023-03-08,56066.660833583315,67,2023,0.23678399615173173
8760_2023,2023-03-09,76436.31778739659,68,2023,0.27647118798782017
8760_2023,2023-03-10,130271.80219431977,69,2023,0.3609318525626684
8760_2023,2023-03-11,307576.53186146024,70,2023,0.554595827482916
8760_2023,2023-03-12,1063554.261629115,71,2023,1.0312876716169523
8760_2023,2023-03-13,1628088.730896096,72,2023,1.2759658031844332
8760_2023,2023-03-14,1744458.7915212275,73,2023,1.3207796150460633
8760_2023,2023-03-15,1783666.0537468037,74,2023,1.3355396114480482
8760_2023,2023-03-16,2642604.327040127,75,2023,1.6256089096212922
8760_2023,2023-03-17,1987575.8845002116,76,2023,1.4098141311890058
8760_2023,2023-03-18,1167239.7147936693,77,2023,1.0803886869056292
8760_2023,2023-03-19,320705.45737469784,78,2023,0.5663086237862689
8760_2023,2023-03-20,159156.50787511788,79,2023,0.3989442415615469
8760_2023,2023-03-21,147598.76874609414,80,2023,0.3841858518296765
8760_2023,2023-03-22,303074.4523421789,81,2023,0.5505219817066153
8760_2023,2023-03-23,482281.09298554884,82,2023,0.6944646088790623
8760_2023,2023-03-24,288772.2447905994,83,2023,0.5373753295329061
8760_2023,2023-03-25,951532.9953642982,84,2023,0.9754655275120173
8760_2023,2023-03-26,691893.6917852405,85,2023,0.8318014737815993
8760_2023,2023-03-27,420789.84006268246,86,2023,0.6486831584546361
8760_2023,2023-03-28,977235.1329547414,87,2023,0.9885520385668837
8760_2023,2023-03-29,156625.88391307942,88,2023,0.3957598816366806
