BirdID,jdate,daily_nsd,days_numeric,year,nsd_plot_data
8672_2023,2023-03-03,239124.64221418666,62,2023,0.489003724131204
8672_2023,2023-03-04,443675.11222758057,63,2023,0.6660894175916479
8672_2023,2023-03-05,749966.6294087544,64,2023,0.8660061370502835
8672_2023,2023-03-06,990922.227350696,65,2023,0.995450765909945
8672_2023,2023-03-07,955554.3552665572,66,2023,0.977524605964759
8672_2023,2023-03-08,851598.1238763264,67,2023,0.9228207430895375
8672_2023,2023-03-09,982954.1548629234,68,2023,0.9914404444357329
8672_2023,2023-03-10,1137165.7046592736,69,2023,1.0663797187959236
8672_2023,2023-03-11,912163.755636288,70,2023,0.9550726441670748
8672_2023,2023-03-12,409958.2267447728,71,2023,0.640279803480301
8672_2023,2023-03-13,82912.54922023886,72,2023,0.2879453927748087
8672_2023,2023-03-14,198714.68109165484,73,2023,0.4457742490225909
8672_2023,2023-03-15,481900.4435634513,74,2023,0.6941904951549331
8672_2023,2023-03-16,549771.250184577,75,2023,0.7414656095764502
8672_2023,2023-03-17,2030376.1440875519,76,2023,1.4249126794605877
8672_2023,2023-03-18,5949347.589955365,77,2023,2.439128448843022
8672_2023,2023-03-19,5376243.636337516,78,2023,2.318672817871792
8672_2023,2023-03-20,4797600.667895304,79,2023,2.1903425914443853
8672_2023,2023-03-24,4883028.007127601,83,2023,2.2097574543663385
8672_2023,2023-03-25,5286154.643301512,84,2023,2.2991639009217053
8672_2023,2023-03-26,5360772.84535379,85,2023,2.315334283716671
8672_2023,2023-03-27,4231490.669930009,86,2023,2.0570587424597306
8672_2023,2023-03-28,5671831.958684038,87,2023,2.381560824057206
8672_2023,2023-03-29,4562023.621591741,88,2023,2.1358894216676436
8672_2023,2023-03-30,4428990.593599689,89,2023,2.104516712596906
8672_2023,2023-03-31,5394924.591372883,90,2023,2.322697696940539
8672_2023,2023-04-01,6654173.194129768,91,2023,2.5795684123763354
8672_2023,2023-04-02,6284468.251330851,92,2023,2.506884171901616
8672_2023,2023-04-06,6371511.336470299,96,2023,2.5241852817236494
8672_2023,2023-04-07,5108665.059472002,97,2023,2.260235620344039
8672_2023,2023-04-08,5361482.139574959,98,2023,2.315487451828439
8672_2023,2023-04-09,6761569.35671599,99,2023,2.600301781854558
8672_2023,2023-04-10,6712300.667838511,100,2023,2.590810812822602
8672_2023,2023-04-21,18905626.054915447,111,2023,4.348060033499475
8672_2023,2023-04-22,19421187.748342983,112,2023,4.406947667983248
8672_2023,2023-04-23,18050846.64364686,113,2023,4.248628795699486
8672_2023,2023-04-24,15290071.017298605,114,2023,3.9102520401246013
8672_2023,2023-04-25,15502622.839253193,115,2023,3.9373370238338996
8672_2023,2023-04-26,15813956.684108883,116,2023,3.9766765878191404
8672_2023,2023-04-27,15319602.96000675,117,2023,3.9140264383377317
8672_2023,2023-04-28,14990469.114341263,118,2023,3.8717527186458156
8672_2023,2023-04-29,15595526.859890314,119,2023,3.9491172253923175
8672_2023,2023-04-30,16274783.492029672,120,2023,4.034201716824491
8672_2023,2023-05-01,16078468.68024523,121,2023,4.009796588387649
8672_2023,2023-05-02,17585339.42401811,122,2023,4.193487739819696
8672_2023,2023-05-03,16571278.664035255,123,2023,4.070783544237553
8672_2023,2023-05-04,17625607.4529117,124,2023,4.198286251902281
8672_2023,2023-05-05,17640378.72573255,125,2023,4.200045086154737
8672_2023,2023-05-06,17632770.707509026,126,2023,4.1991392817468
8672_2023,2023-05-07,17633132.844646644,127,2023,4.199182401926195
8672_2023,2023-05-08,17658072.688633118,128,2023,4.202150959762526
8672_2023,2023-05-09,17644376.382485352,129,2023,4.200520965604785
8672_2023,2023-05-10,17658106.400294866,130,2023,4.202154970999388
8672_2023,2023-05-11,17663238.51394329,131,2023,4.202765579227955
8672_2023,2023-05-12,17709392.97281876,132,2023,4.2082529596994
8672_2023,2023-05-13,17640782.839772448,133,2023,4.200093194177058
8672_2023,2023-05-14,17630174.095670033,134,2023,4.1988300865443495
8672_2023,2023-05-15,17692397.40995959,135,2023,4.206233161625683
8672_2023,2023-05-16,17612372.547388025,136,2023,4.196709728750372
8672_2023,2023-05-17,17617040.719086345,137,2023,4.197265862330661
8672_2023,2023-05-18,17632482.512620524,138,2023,4.199104965658815
8672_2023,2023-05-19,17631614.405468617,139,2023,4.199001596268881
