BirdID,jdate,daily_nsd,days_numeric,year,nsd_plot_data
8406_2022,2022-02-01,98.01716458741934,32,2022,0.00990036184123688
8406_2022,2022-02-02,10195.146106978294,33,2022,0.10097101617285177
8406_2022,2022-02-03,11526.709151815916,34,2022,0.107362512786428
8406_2022,2022-02-04,13019.34796687652,35,2022,0.11410235741156498
8406_2022,2022-02-05,12417.301596602205,36,2022,0.11143294663878454
8406_2022,2022-02-06,13118.739394114305,37,2022,0.11453706559063885
8406_2022,2022-02-07,14770.672116260865,38,2022,0.12153465397268741
8406_2022,2022-02-08,12978.243539876503,39,2022,0.1139220941691141
8406_2022,2022-02-09,12754.617613081648,40,2022,0.11293634318978832
8406_2022,2022-02-10,13085.810592838547,41,2022,0.11439322791511107
8406_2022,2022-02-11,12504.901674717343,42,2022,0.11182531768216597
8406_2022,2022-02-12,17102.273291520374,43,2022,0.1307756601647278
8406_2022,2022-02-13,17800.436415065014,44,2022,0.13341827616584248
8406_2022,2022-02-14,16893.60490397757,45,2022,0.12997540114951586
8406_2022,2022-02-15,16063.071702529276,46,2022,0.12674017398808193
8406_2022,2022-02-16,16920.660482070998,47,2022,0.13007943912114242
8406_2022,2022-02-17,18858.511354430604,48,2022,0.13732629520390696
8406_2022,2022-02-18,17512.89230871523,49,2022,0.1323362849286439
8406_2022,2022-02-19,17320.006161478257,50,2022,0.13160549441979333
8406_2022,2022-02-20,16718.435250186256,51,2022,0.12929978828360955
8406_2022,2022-02-21,17880.409239556357,52,2022,0.13371764744997705
8406_2022,2022-02-22,19400.39704792068,53,2022,0.13928530808351855
8406_2022,2022-02-23,17393.46175474659,54,2022,0.1318842740994793
8406_2022,2022-02-24,17496.88144180022,55,2022,0.1322757779859949
8406_2022,2022-02-25,16976.64149846115,56,2022,0.1302944415485985
8406_2022,2022-02-26,17262.320858775616,57,2022,0.1313861517009141
8406_2022,2022-02-27,17306.625000414337,58,2022,0.13155464644175185
8406_2022,2022-02-28,17506.83782041599,59,2022,0.13231340756104798
8406_2022,2022-03-01,16780.712878953636,60,2022,0.1295403909170944
8406_2022,2022-03-02,16676.6983181848,61,2022,0.12913829144829506
8406_2022,2022-03-03,16907.847060746608,62,2022,0.13003017750025034
8406_2022,2022-03-04,17636.37292189906,63,2022,0.1328020064678959
8406_2022,2022-03-05,16652.38773900564,64,2022,0.1290441309746617
8406_2022,2022-03-06,16842.729266913168,65,2022,0.12977954101827133
8406_2022,2022-03-07,16531.260934763166,66,2022,0.12857395122948959
8406_2022,2022-03-08,17602.36730529977,67,2022,0.13267391343176613
8406_2022,2022-03-09,17813.495285072553,68,2022,0.13346720677781698
8406_2022,2022-03-10,17256.061692228235,69,2022,0.13136232980663914
8406_2022,2022-03-11,17450.9254404861,70,2022,0.13210195093368643
8406_2022,2022-03-12,17511.584731773648,71,2022,0.13233134447958145
8406_2022,2022-03-13,16290.929987946165,72,2022,0.12763592749671296
8406_2022,2022-03-14,17032.854980602802,73,2022,0.1305099803869528
8406_2022,2022-03-15,16570.094704923416,74,2022,0.12872487989865602
8406_2022,2022-03-16,16445.447691733054,75,2022,0.12823980541053956
8406_2022,2022-03-17,16250.983487474286,76,2022,0.12747934533670263
8406_2022,2022-03-18,19092.051264159247,77,2022,0.13817398910127493
8406_2022,2022-03-19,17360.374636722478,78,2022,0.1317587744202354
8406_2022,2022-03-20,16880.436679136095,79,2022,0.12992473467025473
8406_2022,2022-03-21,18410.974719876955,80,2022,0.1356870469863537
8406_2022,2022-03-22,16514.25648639941,81,2022,0.12850780710291265
8406_2022,2022-03-23,19689.8970523585,82,2022,0.1403206935999053
8406_2022,2022-03-24,16357.02395113066,83,2022,0.12789458139862947
8406_2022,2022-03-25,16190.73148486553,84,2022,0.12724280523811762
8406_2022,2022-03-26,16025.482257291773,85,2022,0.12659179379917077
8406_2022,2022-03-27,16223.043110881063,86,2022,0.12736971033523262
8406_2022,2022-03-28,16277.436287442897,87,2022,0.1275830564277361
8406_2022,2022-03-29,15513.694168603593,88,2022,0.12455398094241546
8406_2022,2022-03-30,15627.774955466144,89,2022,0.12501109932908414
8406_2022,2022-03-31,15765.280530952528,90,2022,0.1255598683136954
8406_2022,2022-04-01,15426.774742686828,91,2022,0.1242045681232652
8406_2022,2022-04-02,16609.809244413736,92,2022,0.12887904889629553
8406_2022,2022-04-03,16984.509713686504,93,2022,0.1303246320297376
8406_2022,2022-04-04,15641.067556567376,94,2022,0.1250642537121114
