id,year,name,mean,lower,upper,Rhat,n.eff
NA,NA,NA,NA,NA,NA,NA,NA
4255_2022,cp_1,94.58350226673599,94.00001145140808,95.43473240932957,1.0007919816526747,16557
4255_2022,int_1,1.0243750206285767,0.9156879100414784,1.1317628750029114,1.000010869890863,27190
4255_2022,int_2,2.7931712778315916,2.6695759407516855,2.9113261815121714,1.0000480396523412,28372
4255_2022,sigma_1,0.4333020213840712,0.3781903696509098,0.49198291044466474,1.0000622662066774,24638
4255_2023,cp_1,42.60230479447959,42.00021938500473,43.92276081991061,1.00098219007442,11882
4255_2023,cp_2,81.32355529797879,80.00049174275372,82.58938616444411,1.0216325030755329,497
4255_2023,cp_3,105.42764743887471,104.68140201787324,105.99999257275881,1.000174087006876,17073
4255_2023,int_1,0.276356807836046,0.11399124864616049,0.4433781336767887,0.9999941644387894,23233
4255_2023,int_2,1.0210581490540378,0.9337525742712167,1.112905116209942,1.0000859074667687,26273
4255_2023,int_3,0.4713324694142069,0.3611262182090889,0.5854399492900016,1.0002085311793047,10752
4255_2023,int_4,1.847957996232164,1.7428671905418383,1.949577412333936,1.000272827818661,26986
4255_2023,sigma_1,0.27136781022162765,0.23239155398988517,0.3127030596320918,1.000167479011718,18643
4419_2022,cp_1,82.50012622457449,82.0253536515506,82.9744682867829,0.9999712968146285,32535
4419_2022,cp_2,83.49472211243393,83.00601163356862,83.95377247562367,0.9999753984840206,31656
4419_2022,int_1,0.7401585578008231,0.6632163632558841,0.8157914897733328,1.0002710504755603,26850
4419_2022,int_2,2.625073564355551,2.0838730755781385,3.1624169579102754,1.00007396353828,27517
4419_2022,int_3,4.4272980790312175,4.336638602645621,4.514676083080226,1.0000790824494243,27542
4419_2022,sigma_1,0.27483124887943794,0.23523815290762515,0.31755454289388296,1.0001292673983428,24668
4603_2023,cp_1,102.47953763448788,102.0272706800377,102.99494742386815,1.0009577579933613,17544
4603_2023,int_1,0.4894996101836556,0.3839207926488458,0.5933327390435714,0.9999865737254741,27262
4603_2023,int_2,1.820277596834154,1.679950246536161,1.9601473952918345,1.00005157982198,27735
4603_2023,sigma_1,0.44474274814464365,0.3860948345237265,0.5077978590549601,1.0001942370974994,24688
4613_2023,cp_1,48.48728953192304,48.01913942807134,48.981396550471615,1.0025264683848212,18595
4613_2023,cp_2,53.472666771790614,53.01028776604009,53.984895745147625,1.000009784203241,21648
4613_2023,int_1,0.17705057930757095,0.10153212919781944,0.25223949537170415,1.0001124821508922,28362
4613_2023,int_2,0.9059016476447745,0.7617533342649662,1.04689969277091,1.0004652016975708,24389
4613_2023,int_3,0.32282014949380944,0.284997560244614,0.3614324597651964,1.0000631423448632,26800
4613_2023,sigma_1,0.15839965895507535,0.13535802096069327,0.18368335389183488,1.0002123992968077,23425
4660_2022,cp_1,91.14485925641317,90.06408027032238,91.99996689321293,0.9999656286301379,21302
4660_2022,cp_2,108.63217422000552,107.00033178028721,111.72019725066066,1.001998408096303,8085
4660_2022,int_1,1.6024891793740519,1.4776208620503635,1.7283617485609286,1.0000675511498636,27318
4660_2022,int_2,2.546023422969681,2.3960012778971205,2.6947599150993176,1.0001297453678633,19915
4660_2022,int_3,2.003435416120908,1.9045973526526003,2.0959778552482917,1.0002655000886023,24040
4660_2022,sigma_1,0.29651525441089455,0.2505996261581913,0.3471842907355087,1.0002069408008485,20407
4660_2023,cp_1,80.49998537607111,80.02980982888795,80.97887926276465,0.9999868082035731,34880
4660_2023,cp_2,99.02538207891799,98.00240445609444,99.99809360327906,1.000322335039222,11542
4660_2023,cp_3,101.49296342701497,101.00329561048117,101.95242290844696,1.0000749250769707,33181
4660_2023,int_1,0.340537376779687,0.20071866943109754,0.47849819637147245,0.9999756821002349,29196
4660_2023,int_2,2.5621049983591875,2.44044326940694,2.6778033746642502,1.0000867503026345,30254
4660_2023,int_3,1.6807459945075183,1.288309538821397,2.0482739639930307,1.0001344814497415,11414
4660_2023,int_4,0.455294401411186,0.3669542147711165,0.5429398516917724,1.0001778566091075,28379
4660_2023,sigma_1,0.25402974772522985,0.20871263068730278,0.2992798727860483,1.000082492438101,21408
4662_2022,cp_1,91.60668676097684,91.00001181521925,92.56343334498725,1.0002109052449049,15436
4662_2022,cp_2,102.9579499355484,101.89383284324093,103.99998095107024,1.0003899653873438,19162
4662_2022,cp_3,116.07022393086214,115.10872192695695,116.9950859268117,1.0000093580644294,19846
4662_2022,int_1,0.3908339701086605,0.3199684906753006,0.4613518765608727,1.0000159355027016,25608
4662_2022,int_2,1.3214775704752466,1.219993350885736,1.4268600565729594,1.0000256137257082,22372
4662_2022,int_3,0.9319743929325431,0.8333286203429949,1.0288941459650536,1.0001625409653536,20942
4662_2022,int_4,1.6441051449622175,1.5816739415331833,1.7055486478124742,1.000105852414493,24575
4662_2022,sigma_1,0.16891562340825914,0.14265126723736307,0.19813905726871114,1.0001202376900693,21664
4698_2022,cp_1,104.06499138678599,103.00012529037984,105.97383344666284,1.0322410572230822,302
4698_2022,int_1,0.6198738290201332,0.5321356891614224,0.7081215527375953,1.0002911428831418,8176
4698_2022,int_2,1.5578851310664639,1.4132116770068728,1.7059738377153113,1.0008913690052388,3911
4698_2022,sigma_1,0.34661228891298734,0.296201158387328,0.400656581702257,1.0007195375246138,23290
8168_2022,cp_1,44.50109782316815,36.86125594090776,49.37815824035903,1.0009955072725716,2776
8168_2022,cp_2,66.5048926178359,66.00046758852507,66.95465350028664,1.0001002810076105,26888
8168_2022,cp_3,93.21671326148113,92.17376914564478,93.99971353913689,0.9999948665921619,19869
