BandID,BirdID,age,studyarea,captyr,Yr,name,mean,upper,lower,LPDV,Status,yrsincecap
8461,8461_2022,0,5C,2022,2022,cp_1,91.01424748,93.60117891,90.00003944,1,0,0
8461,8461_2022,0,5C,2022,2022,int_1,0.834513196,0.994865859,0.671941746,1,0,0
8461,8461_2022,0,5C,2022,2022,int_2,2.187587787,2.418106184,1.95695703,1,0,0
8461,8461_2022,0,5C,2022,2022,sigma_1,0.606383536,0.702688657,0.515816718,1,0,0
8462,8462_2022,0,5C,2022,2022,cp_1,88.41887132,90.9997559,86.62573726,1,0,0
8462,8462_2022,0,5C,2022,2022,int_1,0.563740725,0.616217214,0.511195681,1,0,0
8462,8462_2022,0,5C,2022,2022,int_2,0.906276108,0.97565328,0.837418727,1,0,0
8462,8462_2022,0,5C,2022,2022,sigma_1,0.195783287,0.225902505,0.166579995,1,0,0
8462,8462_2023,0,5C,2022,2023,cp_1,41.30034114,41.99999583,40.23697989,1,0,1
8462,8462_2023,0,5C,2022,2023,int_1,0.258547882,0.490242055,0.024199678,1,0,1
8462,8462_2023,0,5C,2022,2023,int_2,1.338247651,1.419364101,1.258032891,1,0,1
8462,8462_2023,0,5C,2022,2023,sigma_1,0.364690166,0.421055613,0.311989768,1,0,1
8463,8463_2022,1,5C,2022,2022,cp_1,99.50281124,99.99688993,99.04712948,0,1,0
8463,8463_2022,1,5C,2022,2022,int_1,1.120397932,1.378486634,0.869761661,0,1,0
8463,8463_2022,1,5C,2022,2022,int_2,11.23326018,11.70767362,10.75933927,0,1,0
8463,8463_2022,1,5C,2022,2022,sigma_1,1.04786239,1.212341099,0.89295684,0,1,0
8464,8464_2022,1,5C,2022,2022,cp_1,86.85576336,112.6408218,35.09622101,1,0,0
8464,8464_2022,1,5C,2022,2022,int_1,0.63858135,0.829212089,0.484692898,1,0,0
8464,8464_2022,1,5C,2022,2022,int_2,0.95683621,1.16561204,0.736568674,1,0,0
8464,8464_2022,1,5C,2022,2022,sigma_1,0.386218342,0.44990236,0.326252397,1,0,0
8464,8464_2023,0,5C,2022,2023,cp_1,90.91543249,98.99999001,70.86172469,1,0,1
8464,8464_2023,0,5C,2022,2023,int_1,1.179724698,1.31894696,1.037240476,1,0,1
8464,8464_2023,0,5C,2022,2023,int_2,0.603218414,0.827809948,0.387291292,1,0,1
8464,8464_2023,0,5C,2022,2023,sigma_1,0.474180427,0.548067051,0.405353487,1,0,1
8467,8467_2022,0,5C,2022,2022,cp_1,81.11947385,83.98673731,75.11410105,1,0,0
8467,8467_2022,0,5C,2022,2022,int_1,0.130892538,0.224481147,0.038219517,1,0,0
8467,8467_2022,0,5C,2022,2022,int_2,0.603953606,0.676041872,0.531155093,1,0,0
8467,8467_2022,0,5C,2022,2022,sigma_1,0.214804424,0.254507701,0.177610377,1,0,0
8468,8468_2022,0,5C,2022,2022,cp_1,96.99840148,97.9507242,96.04715408,1,1,0
8468,8468_2022,0,5C,2022,2022,int_1,1.328592933,1.888346727,0.790015129,1,1,0
8468,8468_2022,0,5C,2022,2022,int_2,13.14277684,13.88276676,12.41682582,1,1,0
8468,8468_2022,0,5C,2022,2022,sigma_1,1.273654187,1.606448758,0.965384406,1,1,0
8469,8469_2022,0,5C,2022,2022,cp_1,68.45224745,68.99999024,67.93236519,1,0,0
8469,8469_2022,0,5C,2022,2022,int_1,0.918713302,1.088272874,0.752965219,1,0,0
8469,8469_2022,0,5C,2022,2022,int_2,2.271368054,2.354282666,2.189215841,1,0,0
8469,8469_2022,0,5C,2022,2022,sigma_1,0.300427221,0.35550929,0.249409782,1,0,0
8471,8471_2022,0,5C,2022,2022,cp_1,98.61188745,100.9862891,96.01262271,1,1,0
8471,8471_2022,0,5C,2022,2022,int_1,2.079513819,2.2371701,1.924400225,1,1,0
8471,8471_2022,0,5C,2022,2022,int_2,3.365084896,3.600658747,3.136093583,1,1,0
8471,8471_2022,0,5C,2022,2022,sigma_1,0.516534979,0.610251933,0.426425335,1,1,0
8472,8472_2022,1,5C,2022,2022,cp_1,119.4975694,119.9685563,119.0207331,0,0,0
8472,8472_2022,1,5C,2022,2022,int_1,0.383069655,0.431833279,0.333256754,0,0,0
8472,8472_2022,1,5C,2022,2022,int_2,2.286021763,2.681460816,1.882314043,0,0,0
8472,8472_2022,1,5C,2022,2022,sigma_1,0.200648224,0.236534245,0.16596514,0,0,0
8472,8472_2023,0,5C,2022,2023,NA,NA,NA,NA,0,0,1
8473,8473_2022,0,5C,2022,2022,NA,NA,NA,NA,1,0,0
8474,8474_2022,0,5C,2022,2022,cp_1,97.08927954,98.0002033,95.2325914,1,0,0
8474,8474_2022,0,5C,2022,2022,int_1,0.617633608,0.729882859,0.50407998,1,0,0
8474,8474_2022,0,5C,2022,2022,int_2,1.418908155,1.565177627,1.261027467,1,0,0
8474,8474_2022,0,5C,2022,2022,sigma_1,0.370121054,0.438605897,0.306281558,1,0,0
8478,8478_2022,1,5C,2022,2022,cp_1,94.60030008,95.81587365,94.00002871,0,1,0
8478,8478_2022,1,5C,2022,2022,int_1,0.375529552,0.709504893,0.046705472,0,1,0
8478,8478_2022,1,5C,2022,2022,int_2,6.866056902,7.260720138,6.483420023,0,1,0
8478,8478_2022,1,5C,2022,2022,sigma_1,0.970988312,1.159786056,0.796861838,0,1,0
8479,8479_2022,1,5C,2022,2022,cp_1,93.5007308,93.9755269,93.02680603,0,1,0
8479,8479_2022,1,5C,2022,2022,int_1,0.290171032,0.446583163,0.133239344,0,1,0
8479,8479_2022,1,5C,2022,2022,int_2,3.951768679,4.128337203,3.778542511,0,1,0
8479,8479_2022,1,5C,2022,2022,sigma_1,0.455397136,0.542681111,0.373483742,0,1,0
8479,8479_2023,0,5C,2022,2023,cp_1,94.1534999,94.99999812,92.0770159,0,0,1
8479,8479_2023,0,5C,2022,2023,int_1,0.403282403,0.462551353,0.345120196,0,0,1
8479,8479_2023,0,5C,2022,2023,int_2,0.89187821,0.984756357,0.797342693,0,0,1
8479,8479_2023,0,5C,2022,2023,sigma_1,0.235354624,0.271108003,0.200023606,0,0,1
8483,8483_2022,0,5C,2022,2022,cp_1,112.1103627,113.9998837,109.0269335,1,0,0
8483,8483_2022,0,5C,2022,2022,int_1,0.991744862,1.069214416,0.911972484,1,0,0
8483,8483_2022,0,5C,2022,2022,int_2,1.621332793,1.843114925,1.389782693,1,0,0
8483,8483_2022,0,5C,2022,2022,sigma_1,0.281196444,0.334077804,0.228422588,1,0,0
8501,8501_2022,0,5C,2022,2022,cp_1,102.6115411,103.8143285,102.0000105,1,0,0
8501,8501_2022,0,5C,2022,2022,int_1,0.717843682,0.806436426,0.624859262,1,0,0
8501,8501_2022,0,5C,2022,2022,int_2,2.133927449,2.295179935,1.972300888,1,0,0
8501,8501_2022,0,5C,2022,2022,sigma_1,0.340517801,0.399168812,0.285892886,1,0,0
8501,8501_2023,0,5C,2022,2023,cp_1,81.48548014,81.97771261,81.01230332,1,1,1
8501,8501_2023,0,5C,2022,2023,int_1,0.209396019,0.482880197,-0.068763091,1,1,1
8501,8501_2023,0,5C,2022,2023,int_2,4.082801218,4.386609798,3.765983223,1,1,1
8501,8501_2023,0,5C,2022,2023,sigma_1,0.989760775,1.144716922,0.848415225,1,1,1
8502,8502_2022,0,5C,2022,2022,cp_1,101.1031974,102.9993331,97.35696707,1,1,0
8502,8502_2022,0,5C,2022,2022,int_1,1.398146867,1.581563536,1.210933115,1,1,0
8502,8502_2022,0,5C,2022,2022,int_2,4.058117041,4.508061797,3.580865383,1,1,0
8502,8502_2022,0,5C,2022,2022,sigma_1,0.641195742,0.755036334,0.52838275,1,1,0
8503,8503_2022,1,5C,2022,2022,cp_1,102.6995958,103.7439907,102.0000323,0,1,0
8503,8503_2022,1,5C,2022,2022,int_1,0.874487518,0.943280438,0.805743346,0,1,0
8503,8503_2022,1,5C,2022,2022,int_2,2.784578,2.911566509,2.659720861,0,1,0
8503,8503_2022,1,5C,2022,2022,sigma_1,0.254152682,0.298263063,0.214075913,0,1,0
8504,8504_2022,0,5C,2022,2022,cp_1,99.5220609,99.97653124,99.00482668,0,0,0
8504,8504_2022,0,5C,2022,2022,int_1,0.476065171,0.553615546,0.406524707,0,0,0
8504,8504_2022,0,5C,2022,2022,int_2,1.779952087,1.896351482,1.665593609,0,0,0
8504,8504_2022,0,5C,2022,2022,sigma_1,0.268065588,0.312756894,0.224297306,0,0,0
8505,8505_2022,0,5C,2022,2022,cp_1,95.50221345,95.96457496,95.0111576,1,0,0
8505,8505_2022,0,5C,2022,2022,int_1,1.009176948,1.088413966,0.930618609,1,0,0
8505,8505_2022,0,5C,2022,2022,int_2,2.597817288,2.706415941,2.485043266,1,0,0
8505,8505_2022,0,5C,2022,2022,sigma_1,0.277170506,0.325042096,0.232068717,1,0,0
8576,8576_2023,0,2D,2023,2023,cp_1,34.37643542,34.99991515,33.12282762,1,0,0
8576,8576_2023,0,2D,2023,2023,int_1,0.609188303,1.007937715,0.210868366,1,0,0
8576,8576_2023,0,2D,2023,2023,int_2,1.659542905,1.724849718,1.592623526,1,0,0
8576,8576_2023,0,2D,2023,2023,sigma_1,0.3121598,0.360897798,0.266135109,1,0,0
8578,8578_2023,0,2D,2023,2023,NA,NA,NA,NA,1,0,0
8579,8579_2023,1,2D,2023,2023,cp_1,94.49786279,94.97311504,94.02452125,1,1,0
8579,8579_2023,1,2D,2023,2023,int_1,1.89457627,1.993493446,1.79740408,1,1,0
8579,8579_2023,1,2D,2023,2023,int_2,5.205708886,5.356504516,5.050433121,1,1,0
8579,8579_2023,1,2D,2023,2023,sigma_1,0.393072939,0.45427033,0.335936203,1,1,0
8580,8580_2023,0,2D,2023,2023,cp_1,39.60539421,40.99997704,35.678975,0,0,0
8580,8580_2023,0,2D,2023,2023,int_1,0.459033455,0.707864456,0.19617103,0,0,0
8580,8580_2023,0,2D,2023,2023,int_2,1.088769878,1.191160488,0.982834305,0,0,0
8580,8580_2023,0,2D,2023,2023,sigma_1,0.316952722,0.38675785,0.254866952,0,0,0
8581,8581_2023,0,2D,2023,2023,cp_1,85.62747967,86.68628049,85.00001017,1,0,0
8581,8581_2023,0,2D,2023,2023,int_1,1.218548213,1.345306962,1.089497703,1,0,0
8581,8581_2023,0,2D,2023,2023,int_2,2.755505062,2.879899449,2.631129,1,0,0
8581,8581_2023,0,2D,2023,2023,sigma_1,0.359580104,0.426235068,0.298017338,1,0,0
8585,8585_2023,0,2D,2023,2023,cp_1,81.09051691,81.9996551,80.03680282,1,0,0
8585,8585_2023,0,2D,2023,2023,int_1,0.913896559,1.072474665,0.75568731200000006,1,0,0
8585,8585_2023,0,2D,2023,2023,int_2,1.702186855,1.840928266,1.56431695,1,0,0
8585,8585_2023,0,2D,2023,2023,sigma_1,0.419108255,0.498982618,0.349542704,1,0,0
8586,8586_2023,1,2D,2023,2023,cp_1,94.51751918,95.99816534,93.11472847,0,1,0
8586,8586_2023,1,2D,2023,2023,int_1,0.991623935,1.637327727,0.332088715,0,1,0
8586,8586_2023,1,2D,2023,2023,int_2,14.33290266,15.08080008,13.58826083,0,1,0
8586,8586_2023,1,2D,2023,2023,sigma_1,1.870982731,2.242818284,1.538012566,0,1,0
8601,8601_2023,0,2D,2023,2023,cp_1,110.5856157,111.9999276,109.5069128,1,0,0
8601,8601_2023,0,2D,2023,2023,int_1,0.395409298,0.480646417,0.311805905,1,0,0
8601,8601_2023,0,2D,2023,2023,int_2,1.083389835,1.310170521,0.86064249,1,0,0
8601,8601_2023,0,2D,2023,2023,sigma_1,0.350122798,0.409725379,0.296642822,1,0,0
8602,8602_2023,0,2D,2023,2023,cp_1,90.79289192,91.91872705,90.00007717,1,0,0
8602,8602_2023,0,2D,2023,2023,int_1,1.380444173,1.47794405,1.279892748,1,0,0
8602,8602_2023,0,2D,2023,2023,int_2,2.337708698,2.463625942,2.203776227,1,0,0
8602,8602_2023,0,2D,2023,2023,sigma_1,0.344509667,0.401955041,0.2901815,1,0,0
8603,8603_2023,0,2D,2023,2023,cp_1,74.42837288,84.74819108,65.00111028,1,0,0
8603,8603_2023,0,2D,2023,2023,int_1,1.101887929,1.187168261,1.015579323,1,0,0
8603,8603_2023,0,2D,2023,2023,int_2,0.875140771,0.944223083,0.805815478,1,0,0
8603,8603_2023,0,2D,2023,2023,sigma_1,0.213506135,0.249106489,0.180041709,1,0,0
8604,8604_2023,0,2D,2023,2023,cp_1,45.51441955,45.99630102,45.03308426,1,0,0
8604,8604_2023,0,2D,2023,2023,int_1,0.117838422,0.324266528,-0.095054493,1,0,0
8604,8604_2023,0,2D,2023,2023,int_2,1.209570304,1.263882335,1.154683407,1,0,0
8604,8604_2023,0,2D,2023,2023,sigma_1,0.235790461,0.274171673,0.199158524,1,0,0
8605,8605_2023,0,2D,2023,2023,cp_1,41.88087979,42.8996818,41.00011405,1,0,0
8605,8605_2023,0,2D,2023,2023,int_1,0.271111087,0.839822029,-0.315091278,1,0,0
8605,8605_2023,0,2D,2023,2023,int_2,1.246638997,1.311276572,1.180699688,1,0,0
8605,8605_2023,0,2D,2023,2023,sigma_1,0.287719953,0.335541997,0.243594635,1,0,0
8625,8625_2023,0,2D,2023,2023,cp_1,86.23471607,115.6552141,68.00079132,1,0,0
8625,8625_2023,0,2D,2023,2023,int_1,0.712490962,1.083876751,0.311874332,1,0,0
8625,8625_2023,0,2D,2023,2023,int_2,0.891746377,1.088702656,0.65068826,1,0,0
8625,8625_2023,0,2D,2023,2023,sigma_1,0.39578749,0.475655724,0.320689196,1,0,0
8628,8628_2023,0,2D,2023,2023,cp_1,118.5005436,118.9813538,118.0314235,1,0,0
8628,8628_2023,0,2D,2023,2023,int_1,0.830678088,0.903278907,0.756836227,1,0,0
8628,8628_2023,0,2D,2023,2023,int_2,3.381201665,3.754384793,3.012177839,1,0,0
8628,8628_2023,0,2D,2023,2023,sigma_1,0.267342011,0.320989412,0.216543222,1,0,0
8630,8630_2023,0,2D,2023,2023,NA,NA,NA,NA,1,0,0
8651,8651_2023,0,2D,2023,2023,NA,NA,NA,NA,1,0,0
8659,8659_2023,1,2D,2023,2023,NA,NA,NA,NA,1,0,0
8660,8660_2023,1,2D,2023,2023,cp_1,104.4925143,104.9759377,104.0169794,1,0,0
8660,8660_2023,1,2D,2023,2023,int_1,0.691327439,0.786129994,0.595291489,1,0,0
8660,8660_2023,1,2D,2023,2023,int_2,2.344447161,2.487050352,2.204963652,1,0,0
8660,8660_2023,1,2D,2023,2023,sigma_1,0.288515864,0.348577721,0.232867437,1,0,0
8661,8661_2023,0,2D,2023,2023,cp_1,74.48068047,74.96975625,74.00126811,1,0,0
8661,8661_2023,0,2D,2023,2023,int_1,0.305869952,0.447831671,0.163995357,1,0,0
8661,8661_2023,0,2D,2023,2023,int_2,1.436761566,1.487413971,1.386053583,1,0,0
8661,8661_2023,0,2D,2023,2023,sigma_1,0.171742868,0.208548294,0.139329457,1,0,0
8663,8663_2023,0,2D,2023,2023,cp_1,77.41286411,77.99992886,76.5641934,1,0,0
8663,8663_2023,0,2D,2023,2023,int_1,0.22953218,0.383347541,0.066313149,1,0,0
8663,8663_2023,0,2D,2023,2023,int_2,1.233782431,1.305139261,1.161704688,1,0,0
8663,8663_2023,0,2D,2023,2023,sigma_1,0.235669381,0.285377372,0.191042528,1,0,0
8664,8664_2023,0,2D,2023,2023,cp_1,75.49529191,75.97788982,75.02415206,0,0,0
8664,8664_2023,0,2D,2023,2023,int_1,0.181229523,0.258871817,0.10315461,0,0,0
8664,8664_2023,0,2D,2023,2023,int_2,0.9898332,1.020203246,0.959018953,0,0,0
8664,8664_2023,0,2D,2023,2023,sigma_1,0.103546701,0.125075839,0.083596183,0,0,0
8665,8665_2023,1,2D,2023,2023,cp_1,94.43606182,94.99997422,93.77952854,0,0,0
8665,8665_2023,1,2D,2023,2023,int_1,0.851725571,0.997801992,0.707994521,0,0,0
8665,8665_2023,1,2D,2023,2023,int_2,2.198734172,2.340550556,2.053637177,0,0,0
8665,8665_2023,1,2D,2023,2023,sigma_1,0.371187321,0.447532998,0.29877893,0,0,0
8666,8666_2023,0,2D,2023,2023,cp_1,96.93507609,98.21636078,95.00121379,1,1,0
8666,8666_2023,0,2D,2023,2023,int_1,1.367646948,1.570179238,1.172932311,1,1,0
8666,8666_2023,0,2D,2023,2023,int_2,3.040387134,3.257913449,2.818562667,1,1,0
8666,8666_2023,0,2D,2023,2023,sigma_1,0.526333752,0.634662645,0.42548238,1,1,0
8667,8667_2023,0,2D,2023,2023,cp_1,100.3202692,100.9999505,99.26836231,1,1,0
8667,8667_2023,0,2D,2023,2023,int_1,1.281914392,1.397196434,1.162642707,1,1,0
8667,8667_2023,0,2D,2023,2023,int_2,2.838363279,2.988083059,2.689895138,1,1,0
8667,8667_2023,0,2D,2023,2023,sigma_1,0.329451182,0.397529243,0.266344012,1,1,0
8668,8668_2023,0,2D,2023,2023,NA,NA,NA,NA,0,0,0
8669,8669_2023,0,2D,2023,2023,cp_1,76.49995151,76.98264414,76.0327688,1,0,0
8669,8669_2023,0,2D,2023,2023,int_1,0.917023154,1.032144984,0.79829327,1,0,0
8669,8669_2023,0,2D,2023,2023,int_2,2.473852042,2.556363389,2.395386107,1,0,0
8669,8669_2023,0,2D,2023,2023,sigma_1,0.226800927,0.276649522,0.180532776,1,0,0
8670,8670_2023,0,2D,2023,2023,cp_1,70.517313239999993,71.59091821,69.97862097,1,1,0
8670,8670_2023,0,2D,2023,2023,int_1,1.185203453,1.531424279,0.833331639,1,1,0
8670,8670_2023,0,2D,2023,2023,int_2,4.24994557,4.408407894,4.086123675,1,1,0
8670,8670_2023,0,2D,2023,2023,sigma_1,0.507231304,0.619919587,0.405962001,1,1,0
8671,8671_2023,0,2D,2023,2023,cp_1,79.61016789,90.99999218,68.41575795,1,0,0
8671,8671_2023,0,2D,2023,2023,int_1,0.725637466,0.980299761,0.462665822,1,0,0
8671,8671_2023,0,2D,2023,2023,int_2,1.279301912,1.437578592,1.138209282,1,0,0
8671,8671_2023,0,2D,2023,2023,sigma_1,0.34005109,0.409173602,0.277615425,1,0,0
8672,8672_2023,0,2D,2023,2023,cp_1,100.4727844,110.6484208,76.04279727,0,1,0
8672,8672_2023,0,2D,2023,2023,int_1,1.512502929,1.930800465,0.697090287,0,1,0
8672,8672_2023,0,2D,2023,2023,int_2,3.854411515,4.477724038,2.801885494,0,1,0
8672,8672_2023,0,2D,2023,2023,sigma_1,0.742050324,0.91030099,0.585860098,0,1,0
8674,8674_2023,0,2D,2023,2023,cp_1,53.01794695,57.70236835,48.22417538,1,1,0
8674,8674_2023,0,2D,2023,2023,int_1,0.60100289,1.090575658,0.110107763,1,1,0
8674,8674_2023,0,2D,2023,2023,int_2,3.357359366,3.483605548,3.230484511,1,1,0
8674,8674_2023,0,2D,2023,2023,sigma_1,0.502309446,0.596147137,0.418642975,1,1,0
8675,8675_2023,1,2D,2023,2023,cp_1,46.759354,47.87723998,46.00006061,0,0,0
8675,8675_2023,1,2D,2023,2023,int_1,0.268911564,0.691308206,-0.148476068,0,0,0
8675,8675_2023,1,2D,2023,2023,int_2,1.173342419,1.237832753,1.110248045,0,0,0
8675,8675_2023,1,2D,2023,2023,sigma_1,0.274296997,0.320566297,0.229540596,0,0,0
8751,8751_2023,0,4D,2022,2023,cp_1,54.49142499,54.99368003,54.03586922,0,1,1
8751,8751_2023,0,4D,2022,2023,int_1,0.589795878,0.719755199,0.46011495,0,1,1
8751,8751_2023,0,4D,2022,2023,int_2,4.176411435,4.252553153,4.101167376,0,1,1
8751,8751_2023,0,4D,2022,2023,sigma_1,0.312259579,0.360903524,0.267136281,0,1,1
8752,8752_2023,0,4D,2022,2023,cp_1,80.0343166,83.99987774,77.7671831,1,0,1
8752,8752_2023,0,4D,2022,2023,int_1,1.388620128,1.533202101,1.243096719,1,0,1
8752,8752_2023,0,4D,2022,2023,int_2,2.831974153,2.99470968,2.680586735,1,0,1
8752,8752_2023,0,4D,2022,2023,sigma_1,0.480848512,0.556766947,0.410805684,1,0,1
8753,8753_2023,1,4D,2023,2023,cp_1,117.3273239,117.9999255,116.2993247,1,0,0
8753,8753_2023,1,4D,2023,2023,int_1,0.818084303,0.94757642500000006,0.689511797,1,0,0
8753,8753_2023,1,4D,2023,2023,int_2,4.99477095,5.724109832,4.200690372,1,0,0
8753,8753_2023,1,4D,2023,2023,sigma_1,0.559426459,0.652316255,0.471211211,1,0,0
8754,8754_2023,0,4D,2023,2023,cp_1,91.57523672,92.60236137,91.00000568,0,0,0
8754,8754_2023,0,4D,2023,2023,int_1,0.688357374,0.845744247,0.532827318,0,0,0
8754,8754_2023,0,4D,2023,2023,int_2,2.369733456,2.571961103,2.161587506,0,0,0
8754,8754_2023,0,4D,2023,2023,sigma_1,0.559131986,0.652090072,0.471433158,0,0,0
8755,8755_2023,0,4D,2023,2023,cp_1,102.6357866,118.8765159,67.01070052,1,0,0
8755,8755_2023,0,4D,2023,2023,int_1,0.58412538,0.719549165,0.460884799,1,0,0
8755,8755_2023,0,4D,2023,2023,int_2,0.892932549,1.130504426,0.62384491500000006,1,0,0
8755,8755_2023,0,4D,2023,2023,sigma_1,0.361282329,0.422616703,0.303811783,1,0,0
8756,8756_2023,0,4D,2023,2023,cp_1,80.6069838,100.9572507,65.01306736,1,0,0
8756,8756_2023,0,4D,2023,2023,int_1,0.62155078,0.807411166,0.435483114,1,0,0
8756,8756_2023,0,4D,2023,2023,int_2,0.960190191,1.153615951,0.796150326,1,0,0
8756,8756_2023,0,4D,2023,2023,sigma_1,0.380260946,0.44540761,0.320879727,1,0,0
8757,8757_2023,0,4D,2023,2023,cp_1,85.47766717,119.0011879,66.28524633,0,0,0
8757,8757_2023,0,4D,2023,2023,int_1,0.668959354,0.861398583,0.473060736,0,0,0
8757,8757_2023,0,4D,2023,2023,int_2,0.945853874,1.2187058,0.742601862,0,0,0
8757,8757_2023,0,4D,2023,2023,sigma_1,0.392830691,0.458947764,0.329958041,0,0,0
8758,8758_2023,1,4D,2023,2023,cp_1,73.32527029,114.9670467,44.00053015,1,0,0
8758,8758_2023,1,4D,2023,2023,int_1,0.471083061,0.754961589,0.049721129,1,0,0
8758,8758_2023,1,4D,2023,2023,int_2,0.632357595,0.820815515,0.465760521,1,0,0
8758,8758_2023,1,4D,2023,2023,sigma_1,0.354338533,0.413422113,0.298271257,1,0,0
8759,8759_2023,0,4D,2023,2023,cp_1,52.49951709,52.97937094,52.030207420000004,1,1,0
8759,8759_2023,0,4D,2023,2023,int_1,0.608781041,0.892837156,0.315089488,1,1,0
8759,8759_2023,0,4D,2023,2023,int_2,4.83305609,4.93953482,4.727773759,1,1,0
8759,8759_2023,0,4D,2023,2023,sigma_1,0.443182634,0.518208276,0.373990289,1,1,0
8760,8760_2023,1,4D,2023,2023,cp_1,99.5488023,100.7258403,98.99228405,1,0,0
8760,8760_2023,1,4D,2023,2023,int_1,0.681021057,0.769187263,0.593918783,1,0,0
8760,8760_2023,1,4D,2023,2023,int_2,1.916885125,2.061102292,1.772981723,1,0,0
8760,8760_2023,1,4D,2023,2023,sigma_1,0.333879728,0.389697432,0.281426398,1,0,0
8761,8761_2023,0,4D,2023,2023,cp_1,88.38946339,101.8969967,64.53259242,1,0,0
8761,8761_2023,0,4D,2023,2023,int_1,0.455627613,0.537180693,0.375889107,1,0,0
8761,8761_2023,0,4D,2023,2023,int_2,0.672708378,0.884136339,0.476519503,1,0,0
8761,8761_2023,0,4D,2023,2023,sigma_1,0.247352494,0.29233658,0.203507514,1,0,0
8769,8769_2023,1,4D,2023,2023,NA,NA,NA,NA,1,0,0
8771,8771_2023,1,4D,2023,2023,cp_1,74.97668494,109.0599031,58.90323138,1,0,0
8771,8771_2023,1,4D,2023,2023,int_1,0.525787677,0.616519692,0.437712585,1,0,0
8771,8771_2023,1,4D,2023,2023,int_2,0.692912963,0.814249129,0.612776556,1,0,0
8771,8771_2023,1,4D,2023,2023,sigma_1,0.18392621,0.214557048,0.156119441,1,0,0
8773,8773_2023,1,4D,2023,2023,cp_1,102.4983731,102.9733606,102.0229744,0,1,0
8773,8773_2023,1,4D,2023,2023,int_1,1.200838253,1.354225616,1.047622252,0,1,0
8773,8773_2023,1,4D,2023,2023,int_2,9.411591549,9.715509468,9.107289684,0,1,0
8773,8773_2023,1,4D,2023,2023,sigma_1,0.654505032,0.756833068,0.558703544,0,1,0
8774,8774_2023,0,4D,2023,2023,cp_1,92.49419285,96.57164811,83.9989143,1,0,0
8774,8774_2023,0,4D,2023,2023,int_1,0.874569613,0.970587109,0.780355623,1,0,0
8774,8774_2023,0,4D,2023,2023,int_2,1.401549664,1.555397633,1.243813047,1,0,0
8774,8774_2023,0,4D,2023,2023,sigma_1,0.353512567,0.409569696,0.302003061,1,0,0
8775,8775_2023,1,4D,2023,2023,cp_1,95.39367075,96.76077272,94.00086188,1,0,0
8775,8775_2023,1,4D,2023,2023,int_1,0.71733087,0.790485893,0.643087396,1,0,0
8775,8775_2023,1,4D,2023,2023,int_2,1.412042455,1.536303833,1.284639462,1,0,0
8775,8775_2023,1,4D,2023,2023,sigma_1,0.294414449,0.341761379,0.251253732,1,0,0
8802,8802_2023,0,4D,2023,2023,cp_1,101.5042085,101.9775899,101.0269114,1,0,0
8802,8802_2023,0,4D,2023,2023,int_1,0.883735259,0.951780654,0.820487229,1,0,0
8802,8802_2023,0,4D,2023,2023,int_2,2.771865881,2.897321364,2.641236465,1,0,0
8802,8802_2023,0,4D,2023,2023,sigma_1,0.278851216,0.321843995,0.238162588,1,0,0
8803,8803_2023,0,4D,2023,2023,NA,NA,NA,NA,1,0,0
8804,8804_2023,0,4D,2023,2023,cp_1,94.40532069,94.99995071,93.41868803,0,0,0
8804,8804_2023,0,4D,2023,2023,int_1,0.167673429,0.331110817,0.007470095,0,0,0
8804,8804_2023,0,4D,2023,2023,int_2,1.643326567,1.895096261,1.391656142,0,0,0
8804,8804_2023,0,4D,2023,2023,sigma_1,0.648124329,0.746662958,0.551622194,0,0,0
8805,8805_2023,0,4D,2023,2023,cp_1,82.36689469,82.99999913,81.38193946,0,1,0
8805,8805_2023,0,4D,2023,2023,int_1,0.954801591,1.361079058,0.566818414,0,1,0
8805,8805_2023,0,4D,2023,2023,int_2,15.35002322,15.81759991,14.88238662,0,1,0
8805,8805_2023,0,4D,2023,2023,sigma_1,1.400052217,1.611801135,1.186899392,0,1,0
8806,8806_2023,0,4D,2023,2023,cp_1,101.3900234,101.9999656,100.4500726,1,0,0
8806,8806_2023,0,4D,2023,2023,int_1,0.219980325,0.294959638,0.143214144,1,0,0
8806,8806_2023,0,4D,2023,2023,int_2,2.230031013,2.376581699,2.082130159,1,0,0
8806,8806_2023,0,4D,2023,2023,sigma_1,0.320760122,0.370010646,0.272649212,1,0,0
8807,8807_2023,0,4D,2023,2023,cp_1,81.64107828,82.99875573,80.22873932,0,1,0
8807,8807_2023,0,4D,2023,2023,int_1,0.443784011,1.134179455,-0.226404028,0,1,0
8807,8807_2023,0,4D,2023,2023,int_2,13.80397352,14.58085415,13.01337129,0,1,0
8807,8807_2023,0,4D,2023,2023,sigma_1,2.342917088,2.696295255,2.000340293,0,1,0
8810,8810_2023,0,4D,2023,2023,cp_1,93.49946804,93.95285107,93.00456595,1,1,0
8810,8810_2023,0,4D,2023,2023,int_1,1.379474362,1.481820007,1.280433214,1,1,0
8810,8810_2023,0,4D,2023,2023,int_2,9.893130407,10.05117865,9.743645118,1,1,0
8810,8810_2023,0,4D,2023,2023,sigma_1,0.398772403,0.45983218,0.340761918,1,1,0
8811,8811_2023,0,4D,2023,2023,cp_1,112.4973559,112.9698538,112.0159312,0,1,0
8811,8811_2023,0,4D,2023,2023,int_1,1.78780248,1.911586074,1.658093287,0,1,0
