"NestID","date","nsd_daily_mean","displacement","t_","days_numeric","BirdID"
"8263_2022_1",2022-03-03,6328.98707525836,35.2632486823937,2022-03-03 08:00:47,62,"8263_2022"
"8263_2022_1",2022-03-04,677.875568241641,15.5671582525171,2022-03-03 08:00:47,63,"8263_2022"
"8263_2022_1",2022-03-05,8732.26504359223,34.8513919347512,2022-03-03 08:00:47,64,"8263_2022"
"8263_2022_1",2022-03-06,20996.8422717602,42.1219938889943,2022-03-03 08:00:47,65,"8263_2022"
"8263_2022_1",2022-03-07,76127.7956118575,43.8039154969462,2022-03-03 08:00:47,66,"8263_2022"
"8263_2022_1",2022-03-08,76808.1797766537,44.7165376377627,2022-03-03 08:00:47,67,"8263_2022"
"8263_2022_1",2022-03-09,56073.4105680345,47.1027028278631,2022-03-03 08:00:47,68,"8263_2022"
"8263_2022_1",2022-03-10,50019.7900424286,55.6326462961472,2022-03-03 08:00:47,69,"8263_2022"
"8263_2022_1",2022-03-11,401151.543309529,72.6952595501302,2022-03-03 08:00:47,70,"8263_2022"
"8263_2022_1",2022-03-12,64714.7920517856,35.5893590203996,2022-03-03 08:00:47,71,"8263_2022"
"8263_2022_1",2022-03-13,67868.9125145146,85.9917169851814,2022-03-03 08:00:47,72,"8263_2022"
"8263_2022_1",2022-03-14,49243.6545935129,75.9740580228343,2022-03-03 08:00:47,73,"8263_2022"
"8263_2022_1",2022-03-15,143467.667593739,97.6910839754249,2022-03-03 08:00:47,74,"8263_2022"
"8263_2022_1",2022-03-16,215993.666386708,78.4283714649156,2022-03-03 08:00:47,75,"8263_2022"
"8263_2022_1",2022-03-17,66402.0411643518,83.2715251087291,2022-03-03 08:00:47,76,"8263_2022"
"8263_2022_1",2022-03-18,140768.387374707,81.3346874589869,2022-03-03 08:00:47,77,"8263_2022"
"8263_2022_1",2022-03-19,38973.5755610172,55.2784301448418,2022-03-03 08:00:47,78,"8263_2022"
"8263_2022_1",2022-03-20,312264.507196569,109.356440360278,2022-03-03 08:00:47,79,"8263_2022"
"8263_2022_1",2022-03-21,243233.911551844,86.6254154112341,2022-03-03 08:00:47,80,"8263_2022"
"8263_2022_1",2022-03-22,88511.1402109955,77.0985648910639,2022-03-03 08:00:47,81,"8263_2022"
"8263_2022_1",2022-03-23,272884.91825115,90.5787387289628,2022-03-03 08:00:47,82,"8263_2022"
"8263_2022_1",2022-03-24,40384.3949966514,56.394715027742,2022-03-03 08:00:47,83,"8263_2022"
"8263_2022_1",2022-03-25,154759.439248947,86.4932394653999,2022-03-03 08:00:47,84,"8263_2022"
"8263_2022_1",2022-03-26,255893.140739833,81.7743078776658,2022-03-03 08:00:47,85,"8263_2022"
"8263_2022_1",2022-03-27,27144.7724910645,60.9614473413001,2022-03-03 08:00:47,86,"8263_2022"
"8263_2022_1",2022-03-28,388766.113822642,110.234896926548,2022-03-03 08:00:47,87,"8263_2022"
"8263_2022_1",2022-03-29,28250.4453115865,69.0233100637202,2022-03-03 08:00:47,88,"8263_2022"
"8263_2022_1",2022-03-30,38573.966374611,86.5503614958033,2022-03-03 08:00:47,89,"8263_2022"
"8263_2022_1",2022-03-31,288518.851730004,111.914195183855,2022-03-03 08:00:47,90,"8263_2022"
"8263_2022_1",2022-04-01,324747.611922779,93.3712114254616,2022-03-03 08:00:47,91,"8263_2022"
"8263_2022_1",2022-04-02,78131.6380729785,58.2454990740998,2022-03-03 08:00:47,92,"8263_2022"
"8263_2022_1",2022-04-03,124584.70146018,69.4546923037314,2022-03-03 08:00:47,93,"8263_2022"
"8263_2022_1",2022-04-04,54030.961728041,74.8335249511597,2022-03-03 08:00:47,94,"8263_2022"
"8263_2022_1",2022-04-05,58533.1143109631,77.4841074386172,2022-03-03 08:00:47,95,"8263_2022"
"8263_2022_1",2022-04-06,62313.4517493161,67.5462922679229,2022-03-03 08:00:47,96,"8263_2022"
"8263_2022_1",2022-04-07,78641.8768475483,83.2987512152141,2022-03-03 08:00:47,97,"8263_2022"
"8263_2022_1",2022-04-08,87058.9431602949,51.673844297994,2022-03-03 08:00:47,98,"8263_2022"
"8263_2022_1",2022-04-09,219951.462490374,83.6971611077618,2022-03-03 08:00:47,99,"8263_2022"
"8263_2022_1",2022-04-10,43035.0471528631,63.3532087909654,2022-03-03 08:00:47,100,"8263_2022"
"8263_2022_1",2022-04-11,261049.196872581,102.027885500676,2022-03-03 08:00:47,101,"8263_2022"
