"NestID","date","nsd_daily_mean","displacement","t_","days_numeric","BirdID"
"8630_2023_1",2023-03-06,17649.9071339533,64.440166950978,2023-03-06 14:00:25,65,"8630_2023"
"8630_2023_1",2023-03-07,4341.56109699613,40.2719182936441,2023-03-06 14:00:25,66,"8630_2023"
"8630_2023_1",2023-03-08,25000.147310122,38.9090403087888,2023-03-06 14:00:25,67,"8630_2023"
"8630_2023_1",2023-03-09,6312.98533420027,40.8063571233986,2023-03-06 14:00:25,68,"8630_2023"
"8630_2023_1",2023-03-10,4381.31919221969,34.8368603763691,2023-03-06 14:00:25,69,"8630_2023"
"8630_2023_1",2023-03-11,679.753288327391,20.5932195427386,2023-03-06 14:00:25,70,"8630_2023"
"8630_2023_1",2023-03-12,169168.004432669,67.6680167489586,2023-03-06 14:00:25,71,"8630_2023"
"8630_2023_1",2023-03-13,6752.01629213682,54.0939096043177,2023-03-06 14:00:25,72,"8630_2023"
"8630_2023_1",2023-03-14,19480.6862916987,48.5641755856484,2023-03-06 14:00:25,73,"8630_2023"
"8630_2023_1",2023-03-15,73485.1067492606,78.9643729799223,2023-03-06 14:00:25,74,"8630_2023"
"8630_2023_1",2023-03-16,360128.194658792,133.49104401239,2023-03-06 14:00:25,75,"8630_2023"
"8630_2023_1",2023-03-17,72502.5384315303,76.5239898573698,2023-03-06 14:00:25,76,"8630_2023"
"8630_2023_1",2023-03-18,912859.035244983,138.306404860424,2023-03-06 14:00:25,77,"8630_2023"
"8630_2023_1",2023-03-19,143745.614047032,77.9560158689135,2023-03-06 14:00:25,78,"8630_2023"
"8630_2023_1",2023-03-20,46092.9971222784,67.3460468855283,2023-03-06 14:00:25,79,"8630_2023"
"8630_2023_1",2023-03-21,55337.0625390521,98.7720896401448,2023-03-06 14:00:25,80,"8630_2023"
"8630_2023_1",2023-03-22,72922.2214525041,79.2395676504305,2023-03-06 14:00:25,81,"8630_2023"
"8630_2023_1",2023-03-23,599053.433928555,178.744898630545,2023-03-06 14:00:25,82,"8630_2023"
"8630_2023_1",2023-03-24,620663.291886225,147.882193055203,2023-03-06 14:00:25,83,"8630_2023"
"8630_2023_1",2023-03-25,117948.567714489,171.210884149523,2023-03-06 14:00:25,84,"8630_2023"
"8630_2023_1",2023-03-26,390234.99039609,163.877784542271,2023-03-06 14:00:25,85,"8630_2023"
"8630_2023_1",2023-03-27,73267.4184592151,139.165082771177,2023-03-06 14:00:25,86,"8630_2023"
"8630_2023_1",2023-03-28,51862.8655071261,81.7379937505326,2023-03-06 14:00:25,87,"8630_2023"
"8630_2023_1",2023-03-29,72978.6025080077,128.457064237641,2023-03-06 14:00:25,88,"8630_2023"
"8630_2023_1",2023-03-30,130987.011445605,130.270923776249,2023-03-06 14:00:25,89,"8630_2023"
"8630_2023_1",2023-03-31,108394.948104183,153.690576436636,2023-03-06 14:00:25,90,"8630_2023"
"8630_2023_1",2023-04-01,127463.599463492,127.280295147211,2023-03-06 14:00:25,91,"8630_2023"
"8630_2023_1",2023-04-02,89329.1143601689,115.837054656429,2023-03-06 14:00:25,92,"8630_2023"
"8630_2023_1",2023-04-03,8956.41497678558,88.0006589056783,2023-03-06 14:00:25,93,"8630_2023"
"8630_2023_1",2023-04-06,79823.227718708,182.621760768576,2023-03-06 14:00:25,96,"8630_2023"
"8630_2023_1",2023-04-07,98803.9983476889,113.767709956804,2023-03-06 14:00:25,97,"8630_2023"
"8630_2023_1",2023-04-08,108833.158108575,90.1402579266036,2023-03-06 14:00:25,98,"8630_2023"
"8630_2023_1",2023-04-09,423222.325595867,123.530285083117,2023-03-06 14:00:25,99,"8630_2023"
"8630_2023_1",2023-04-10,247231.770210865,133.032853373876,2023-03-06 14:00:25,100,"8630_2023"
"8630_2023_1",2023-04-11,88119.9425517677,153.505986398149,2023-03-06 14:00:25,101,"8630_2023"
"8630_2023_1",2023-04-12,477545.089877116,111.604938223677,2023-03-06 14:00:25,102,"8630_2023"
"8630_2023_1",2023-04-13,320735.350369036,199.433957842563,2023-03-06 14:00:25,103,"8630_2023"
"8630_2023_1",2023-04-14,2846862.29328772,144.361378301388,2023-03-06 14:00:25,104,"8630_2023"
"8630_2023_1",2023-04-15,36338.3330763578,59.1368249040097,2023-03-06 14:00:25,105,"8630_2023"
"8630_2023_1",2023-04-16,91163.1216010739,67.0100546393343,2023-03-06 14:00:25,106,"8630_2023"
"8630_2023_1",2023-04-17,49163.215565252,84.5492425705247,2023-03-06 14:00:25,107,"8630_2023"
"8630_2023_1",2023-04-18,105947.892569476,110.697422809356,2023-03-06 14:00:25,108,"8630_2023"
"8630_2023_1",2023-04-19,106380.213495908,87.9415972604585,2023-03-06 14:00:25,109,"8630_2023"
"8630_2023_1",2023-04-20,71444.061656174,86.8749506401707,2023-03-06 14:00:25,110,"8630_2023"
"8630_2023_1",2023-04-21,95287.7822214038,99.2684275462743,2023-03-06 14:00:25,111,"8630_2023"
"8630_2023_1",2023-04-22,419613.95227669,118.055811985834,2023-03-06 14:00:25,112,"8630_2023"
"8630_2023_1",2023-04-23,42914.7580560933,98.1730637114205,2023-03-06 14:00:25,113,"8630_2023"
"8630_2023_1",2023-04-24,116422.899851375,105.654460391127,2023-03-06 14:00:25,114,"8630_2023"
"8630_2023_1",2023-04-25,72453.4964598522,95.3812454886119,2023-03-06 14:00:25,115,"8630_2023"
"8630_2023_1",2023-04-26,155827.385867833,152.246140151235,2023-03-06 14:00:25,116,"8630_2023"
"8630_2023_1",2023-04-27,51566.6410632381,137.965349971545,2023-03-06 14:00:25,117,"8630_2023"
"8630_2023_1",2023-04-28,1726301.47383562,190.426254679476,2023-03-06 14:00:25,118,"8630_2023"
"8630_2023_1",2023-04-29,3733949.05055961,137.503072274186,2023-03-06 14:00:25,119,"8630_2023"
"8630_2023_1",2023-04-30,253018.259697121,86.8541669603212,2023-03-06 14:00:25,120,"8630_2023"
"8630_2023_1",2023-05-01,267310.075638885,109.429615514709,2023-03-06 14:00:25,121,"8630_2023"
"8630_2023_1",2023-05-02,40080.0986000876,65.9390282261129,2023-03-06 14:00:25,122,"8630_2023"
"8630_2023_1",2023-05-03,467098.301415119,101.637527208131,2023-03-06 14:00:25,123,"8630_2023"
"8630_2023_1",2023-05-04,461025.580424675,104.32004494312,2023-03-06 14:00:25,124,"8630_2023"
"8630_2023_1",2023-05-05,58138.4266673771,91.9200803425459,2023-03-06 14:00:25,125,"8630_2023"
"8630_2023_1",2023-05-06,14997.6736249242,63.8885644520785,2023-03-06 14:00:25,126,"8630_2023"
"8630_2023_1",2023-05-07,59239.5198951734,87.3776877348956,2023-03-06 14:00:25,127,"8630_2023"
"8630_2023_1",2023-05-08,279997.889122511,132.585794554211,2023-03-06 14:00:25,128,"8630_2023"
"8630_2023_1",2023-05-09,34508.7972352402,69.3864441930306,2023-03-06 14:00:25,129,"8630_2023"
"8630_2023_1",2023-05-10,27696.7296773442,68.575200884462,2023-03-06 14:00:25,130,"8630_2023"
"8630_2023_1",2023-05-11,75342.2913291011,53.3914197599069,2023-03-06 14:00:25,131,"8630_2023"
"8630_2023_1",2023-05-15,150889.758288187,124.745546772244,2023-03-06 14:00:25,135,"8630_2023"
"8630_2023_1",2023-05-16,221841.155398486,90.7598451549959,2023-03-06 14:00:25,136,"8630_2023"
"8630_2023_1",2023-05-17,332902.187548573,90.0249210123569,2023-03-06 14:00:25,137,"8630_2023"
"8630_2023_1",2023-05-18,40775.9772348116,57.0338741886427,2023-03-06 14:00:25,138,"8630_2023"
"8630_2023_1",2023-05-19,71611.4374940614,90.5723574501567,2023-03-06 14:00:25,139,"8630_2023"
"8630_2023_1",2023-05-20,1023946.63514262,86.9413614211354,2023-03-06 14:00:25,140,"8630_2023"
"8630_2023_1",2023-05-21,431771.706774282,70.9556410088011,2023-03-06 14:00:25,141,"8630_2023"
"8630_2023_1",2023-05-22,512696.103506438,47.3878149855683,2023-03-06 14:00:25,142,"8630_2023"
"8630_2023_1",2023-05-23,3782.61938028724,20.6952950598809,2023-03-06 14:00:25,143,"8630_2023"
"8630_2023_1",2023-05-24,384.03452987302,10.172048425818,2023-03-06 14:00:25,144,"8630_2023"
"8630_2023_1",2023-05-25,806.891054578444,13.1583224559329,2023-03-06 14:00:25,145,"8630_2023"
"8630_2023_1",2023-05-26,125.227782526742,7.2176966757271,2023-03-06 14:00:25,146,"8630_2023"
"8630_2023_1",2023-05-27,2035.42657990011,19.9256011143031,2023-03-06 14:00:25,147,"8630_2023"
