"NestID","date","nsd_daily_mean","displacement","t_","days_numeric","BirdID"
"8601_2023_1",2023-02-10,133652.287009729,187.333208954331,2023-02-10 17:01:41,41,"8601_2023"
"8601_2023_1",2023-02-11,205652.645709054,58.5011724521402,2023-02-10 17:01:41,42,"8601_2023"
"8601_2023_1",2023-02-12,3418.15760602637,46.2333996240504,2023-02-10 17:01:41,43,"8601_2023"
"8601_2023_1",2023-02-13,4510.00984402444,49.5661611558825,2023-02-10 17:01:41,44,"8601_2023"
"8601_2023_1",2023-02-14,17394.0948421143,54.4116851048376,2023-02-10 17:01:41,45,"8601_2023"
"8601_2023_1",2023-02-15,35789.0293767177,53.108678799794,2023-02-10 17:01:41,46,"8601_2023"
"8601_2023_1",2023-02-16,39577.4321354863,73.5091671799311,2023-02-10 17:01:41,47,"8601_2023"
"8601_2023_1",2023-02-17,31908.4946420723,54.5955472995913,2023-02-10 17:01:41,48,"8601_2023"
"8601_2023_1",2023-02-18,3515.46402969819,35.4585196223224,2023-02-10 17:01:41,49,"8601_2023"
"8601_2023_1",2023-02-19,23347.7390356238,49.6999434777881,2023-02-10 17:01:41,50,"8601_2023"
"8601_2023_1",2023-02-20,64406.7422608079,91.0189155318677,2023-02-10 17:01:41,51,"8601_2023"
"8601_2023_1",2023-02-21,105880.915374707,83.9057764085916,2023-02-10 17:01:41,52,"8601_2023"
"8601_2023_1",2023-02-22,98868.575518287,78.5029025226993,2023-02-10 17:01:41,53,"8601_2023"
"8601_2023_1",2023-02-23,54350.9992887901,62.3334289589987,2023-02-10 17:01:41,54,"8601_2023"
"8601_2023_1",2023-02-24,2229.44981396319,30.8605024948089,2023-02-10 17:01:41,55,"8601_2023"
"8601_2023_1",2023-02-27,12037.7448763243,286.390814076438,2023-02-10 17:01:41,58,"8601_2023"
"8601_2023_1",2023-02-28,25772.7605759414,85.3747603679803,2023-02-10 17:01:41,59,"8601_2023"
"8601_2023_1",2023-03-01,31375.6061193527,51.6269024671519,2023-02-10 17:01:41,60,"8601_2023"
"8601_2023_1",2023-03-02,174225.843262067,50.4111562188551,2023-02-10 17:01:41,61,"8601_2023"
"8601_2023_1",2023-03-03,23161.7613156448,58.6538895226288,2023-02-10 17:01:41,62,"8601_2023"
"8601_2023_1",2023-03-04,122178.588323389,78.6311011987516,2023-02-10 17:01:41,63,"8601_2023"
"8601_2023_1",2023-03-05,29167.9789749537,71.3381095189971,2023-02-10 17:01:41,64,"8601_2023"
"8601_2023_1",2023-03-06,126579.933023053,90.545791590851,2023-02-10 17:01:41,65,"8601_2023"
"8601_2023_1",2023-03-07,25364.3992449995,52.8075613965957,2023-02-10 17:01:41,66,"8601_2023"
"8601_2023_1",2023-03-08,73546.4252145114,59.4445156755172,2023-02-10 17:01:41,67,"8601_2023"
"8601_2023_1",2023-03-09,40332.2271403327,43.1402500822879,2023-02-10 17:01:41,68,"8601_2023"
"8601_2023_1",2023-03-10,123861.471601493,54.4123956340427,2023-02-10 17:01:41,69,"8601_2023"
"8601_2023_1",2023-03-11,145739.468462731,81.1185501504834,2023-02-10 17:01:41,70,"8601_2023"
"8601_2023_1",2023-03-12,24398.2612406869,51.1099836467442,2023-02-10 17:01:41,71,"8601_2023"
"8601_2023_1",2023-03-13,17100.465527548,52.7511415390126,2023-02-10 17:01:41,72,"8601_2023"
"8601_2023_1",2023-03-14,34171.7456391321,59.9036364280015,2023-02-10 17:01:41,73,"8601_2023"
"8601_2023_1",2023-03-15,53519.5423394996,77.1161247562601,2023-02-10 17:01:41,74,"8601_2023"
"8601_2023_1",2023-03-16,110088.846808239,47.4393910306179,2023-02-10 17:01:41,75,"8601_2023"
"8601_2023_1",2023-03-17,19743.497853737,75.9333656963688,2023-02-10 17:01:41,76,"8601_2023"
"8601_2023_1",2023-03-18,83503.277454458,56.6902868989402,2023-02-10 17:01:41,77,"8601_2023"
"8601_2023_1",2023-03-19,22455.7662717044,69.4248719392306,2023-02-10 17:01:41,78,"8601_2023"
"8601_2023_1",2023-03-20,86791.7323082855,77.0466743727938,2023-02-10 17:01:41,79,"8601_2023"
"8601_2023_1",2023-03-21,5325.10142075775,52.5810091414228,2023-02-10 17:01:41,80,"8601_2023"
"8601_2023_1",2023-03-22,48016.8619668695,67.6828314047038,2023-02-10 17:01:41,81,"8601_2023"
"8601_2023_1",2023-03-23,25661.4702872923,80.6705516431969,2023-02-10 17:01:41,82,"8601_2023"
"8601_2023_1",2023-03-24,59526.4323574373,90.9499333632628,2023-02-10 17:01:41,83,"8601_2023"
"8601_2023_1",2023-03-25,26678.9386947657,82.0296905621855,2023-02-10 17:01:41,84,"8601_2023"
"8601_2023_1",2023-03-26,11962.3019198078,63.155556762965,2023-02-10 17:01:41,85,"8601_2023"
"8601_2023_1",2023-03-27,26559.6552759101,34.8478398249984,2023-02-10 17:01:41,86,"8601_2023"
"8601_2023_1",2023-03-28,6619.64650767594,53.1202064239085,2023-02-10 17:01:41,87,"8601_2023"
"8601_2023_1",2023-03-29,7087.15032143387,49.5016345211378,2023-02-10 17:01:41,88,"8601_2023"
"8601_2023_1",2023-03-30,18698.3649537867,66.519498739757,2023-02-10 17:01:41,89,"8601_2023"
"8601_2023_1",2023-03-31,10425.3741164663,50.0671988268119,2023-02-10 17:01:41,90,"8601_2023"
"8601_2023_1",2023-04-01,94110.0316998661,94.5008673762055,2023-02-10 17:01:41,91,"8601_2023"
"8601_2023_1",2023-04-02,45032.7190860545,70.0925829568684,2023-02-10 17:01:41,92,"8601_2023"
"8601_2023_1",2023-04-03,95361.1430088774,67.0876323670118,2023-02-10 17:01:41,93,"8601_2023"
"8601_2023_1",2023-04-04,21879.4668454327,67.9814493167657,2023-02-10 17:01:41,94,"8601_2023"
"8601_2023_1",2023-04-05,32310.4644675986,120.428254611708,2023-02-10 17:01:41,95,"8601_2023"
"8601_2023_1",2023-04-06,41195.1075800646,84.4892901424471,2023-02-10 17:01:41,96,"8601_2023"
"8601_2023_1",2023-04-07,7462.97194858337,52.1867720332349,2023-02-10 17:01:41,97,"8601_2023"
"8601_2023_1",2023-04-08,11581.8167353198,50.1612241415452,2023-02-10 17:01:41,98,"8601_2023"
"8601_2023_1",2023-04-09,15930.6821347596,64.8937697947022,2023-02-10 17:01:41,99,"8601_2023"
"8601_2023_1",2023-04-10,46470.9981212147,68.3589311075315,2023-02-10 17:01:41,100,"8601_2023"
"8601_2023_1",2023-04-11,61971.2025215377,65.5917588294452,2023-02-10 17:01:41,101,"8601_2023"
"8601_2023_1",2023-04-12,21454.8288558454,88.2848636798259,2023-02-10 17:01:41,102,"8601_2023"
"8601_2023_1",2023-04-13,30804.3183422394,85.2060225889448,2023-02-10 17:01:41,103,"8601_2023"
"8601_2023_1",2023-04-14,39678.6729477322,96.7076209383996,2023-02-10 17:01:41,104,"8601_2023"
"8601_2023_1",2023-04-15,62805.0988596018,137.198793869965,2023-02-10 17:01:41,105,"8601_2023"
"8601_2023_1",2023-04-16,229406.734392665,132.529212337249,2023-02-10 17:01:41,106,"8601_2023"
"8601_2023_1",2023-04-17,247896.996965666,86.176445246087,2023-02-10 17:01:41,107,"8601_2023"
"8601_2023_1",2023-04-18,54525.1672085527,100.952669890113,2023-02-10 17:01:41,108,"8601_2023"
"8601_2023_1",2023-04-19,35684.2804834188,89.1110255571562,2023-02-10 17:01:41,109,"8601_2023"
"8601_2023_1",2023-04-20,81985.36107377,116.03861729823,2023-02-10 17:01:41,110,"8601_2023"
"8601_2023_1",2023-04-21,1409521.49937893,167.397081176698,2023-02-10 17:01:41,111,"8601_2023"
"8601_2023_1",2023-04-22,194698.769745364,112.129362875861,2023-02-10 17:01:41,112,"8601_2023"
"8601_2023_1",2023-04-23,207050.67887809,159.765761785446,2023-02-10 17:01:41,113,"8601_2023"
"8601_2023_1",2023-04-24,90101.268855602,100.063528691487,2023-02-10 17:01:41,114,"8601_2023"
"8601_2023_1",2023-04-25,276262.446488526,82.1843732787983,2023-02-10 17:01:41,115,"8601_2023"
"8601_2023_1",2023-04-26,1570594.88877249,115.518270566243,2023-02-10 17:01:41,116,"8601_2023"
"8601_2023_1",2023-04-27,1044606.19753305,145.606631994615,2023-02-10 17:01:41,117,"8601_2023"
"8601_2023_1",2023-04-28,307926.933386074,72.4790185129505,2023-02-10 17:01:41,118,"8601_2023"
"8601_2023_1",2023-04-29,36155.8965341327,88.0834691823904,2023-02-10 17:01:41,119,"8601_2023"
"8601_2023_1",2023-04-30,469704.201640892,131.920413542121,2023-02-10 17:01:41,120,"8601_2023"
"8601_2023_1",2023-05-01,989221.969621321,122.143311956178,2023-02-10 17:01:41,121,"8601_2023"
"8601_2023_1",2023-05-02,118558.685543,92.8820023415456,2023-02-10 17:01:41,122,"8601_2023"
"8601_2023_1",2023-05-03,87269.0321626114,100.125066374173,2023-02-10 17:01:41,123,"8601_2023"
"8601_2023_1",2023-05-04,257811.922662487,114.521577102049,2023-02-10 17:01:41,124,"8601_2023"
"8601_2023_1",2023-05-05,287540.057907732,120.4736384353,2023-02-10 17:01:41,125,"8601_2023"
"8601_2023_1",2023-05-06,320847.61774211,86.1718304888045,2023-02-10 17:01:41,126,"8601_2023"
"8601_2023_1",2023-05-07,106438.634130861,98.0613646662478,2023-02-10 17:01:41,127,"8601_2023"
"8601_2023_1",2023-05-08,75602.0394890251,109.13659930767,2023-02-10 17:01:41,128,"8601_2023"
