"NestID","date","nsd_daily_mean","displacement","t_","days_numeric","BirdID"
"9079_2023_1",2023-02-16,208032.182754909,130.882912641755,2023-02-16 15:00:13,47,"9079_2023"
"9079_2023_1",2023-02-17,3690685.68492856,251.186249671241,2023-02-16 15:00:13,48,"9079_2023"
"9079_2023_1",2023-02-18,57792.687170228,83.5533417220533,2023-02-16 15:00:13,49,"9079_2023"
"9079_2023_1",2023-02-19,440814.437644056,174.242300529203,2023-02-16 15:00:13,50,"9079_2023"
"9079_2023_1",2023-02-20,15779.8492991372,48.5704181918882,2023-02-16 15:00:13,51,"9079_2023"
"9079_2023_1",2023-02-21,19363.4927144758,47.1164966144615,2023-02-16 15:00:13,52,"9079_2023"
"9079_2023_1",2023-02-22,13330.6521321981,69.1681170761891,2023-02-16 15:00:13,53,"9079_2023"
"9079_2023_1",2023-02-23,138256.113396372,128.644517891066,2023-02-16 15:00:13,54,"9079_2023"
"9079_2023_1",2023-02-24,29120.4198812543,49.9333232398685,2023-02-16 15:00:13,55,"9079_2023"
"9079_2023_1",2023-02-25,25125.0427772092,63.588076960082,2023-02-16 15:00:13,56,"9079_2023"
"9079_2023_1",2023-02-26,31383.6269268397,47.5124343330032,2023-02-16 15:00:13,57,"9079_2023"
"9079_2023_1",2023-02-27,27041.3025312932,87.2978719947767,2023-02-16 15:00:13,58,"9079_2023"
"9079_2023_1",2023-02-28,6119.73227278959,42.6959308536199,2023-02-16 15:00:13,59,"9079_2023"
"9079_2023_1",2023-03-01,10904.9145330346,40.2060681534048,2023-02-16 15:00:13,60,"9079_2023"
"9079_2023_1",2023-03-02,12681.6841779976,45.2529090816844,2023-02-16 15:00:13,61,"9079_2023"
"9079_2023_1",2023-03-03,14180.3623629744,40.5523615273515,2023-02-16 15:00:13,62,"9079_2023"
"9079_2023_1",2023-03-04,139094.141429523,90.4992005319126,2023-02-16 15:00:13,63,"9079_2023"
"9079_2023_1",2023-03-05,13911.5288632774,47.5329651249198,2023-02-16 15:00:13,64,"9079_2023"
