"NestID","date","nsd_daily_mean","displacement","t_","days_numeric","BirdID"
"9000_2023_1",2023-02-01,19575.1035168911,70.5539455099867,2023-01-27 15:00:51,32,"9000_2023"
"9000_2023_1",2023-02-02,27208.2956847056,68.6531968647126,2023-01-27 15:00:51,33,"9000_2023"
"9000_2023_1",2023-02-03,10290.0993795085,41.9964882546693,2023-01-27 15:00:51,34,"9000_2023"
"9000_2023_1",2023-02-04,14941.7249731071,47.1397780789213,2023-01-27 15:00:51,35,"9000_2023"
"9000_2023_1",2023-02-05,14433.4089116796,46.4390159601828,2023-01-27 15:00:51,36,"9000_2023"
"9000_2023_1",2023-02-06,14102.3702571801,67.7044198695242,2023-01-27 15:00:51,37,"9000_2023"
"9000_2023_1",2023-02-07,27578.3953062557,69.3970196652733,2023-01-27 15:00:51,38,"9000_2023"
"9000_2023_1",2023-02-08,37455.2416407569,78.7140692783486,2023-01-27 15:00:51,39,"9000_2023"
"9000_2023_1",2023-02-09,82525.3094028628,114.637549945401,2023-01-27 15:00:51,40,"9000_2023"
"9000_2023_1",2023-02-10,24939.3452248945,59.0944852064296,2023-01-27 15:00:51,41,"9000_2023"
"9000_2023_1",2023-02-11,25218.7393967182,41.8035937055783,2023-01-27 15:00:51,42,"9000_2023"
"9000_2023_1",2023-02-12,13893.7497942941,62.4770932414803,2023-01-27 15:00:51,43,"9000_2023"
"9000_2023_1",2023-02-13,18708.5535404439,65.8903962943785,2023-01-27 15:00:51,44,"9000_2023"
"9000_2023_1",2023-02-14,15388.3184129508,61.9291998084529,2023-01-27 15:00:51,45,"9000_2023"
"9000_2023_1",2023-02-15,31474.0518264924,70.9870640256581,2023-01-27 15:00:51,46,"9000_2023"
"9000_2023_1",2023-02-16,36636.9525001338,121.515117436519,2023-01-27 15:00:51,47,"9000_2023"
"9000_2023_1",2023-02-17,47147.8862877123,94.2224040438307,2023-01-27 15:00:51,48,"9000_2023"
"9000_2023_1",2023-02-18,37018.0864050292,81.7749092888019,2023-01-27 15:00:51,49,"9000_2023"
"9000_2023_1",2023-02-19,12821.4549821684,50.9161422709687,2023-01-27 15:00:51,50,"9000_2023"
"9000_2023_1",2023-02-20,59832.9445338441,87.9880933872679,2023-01-27 15:00:51,51,"9000_2023"
"9000_2023_1",2023-02-21,81428.3675792638,94.9423389678767,2023-01-27 15:00:51,52,"9000_2023"
"9000_2023_1",2023-02-22,37993.9564520031,107.149859902854,2023-01-27 15:00:51,53,"9000_2023"
"9000_2023_1",2023-02-23,195502.211096079,99.2756026667853,2023-01-27 15:00:51,54,"9000_2023"
"9000_2023_1",2023-02-24,217680.556085327,106.994924289783,2023-01-27 15:00:51,55,"9000_2023"
"9000_2023_1",2023-02-25,172165.064990371,96.8089184758163,2023-01-27 15:00:51,56,"9000_2023"
"9000_2023_1",2023-02-26,24582.927169804,73.3615216722717,2023-01-27 15:00:51,57,"9000_2023"
"9000_2023_1",2023-02-27,30471.7819312354,83.4395436377661,2023-01-27 15:00:51,58,"9000_2023"
"9000_2023_1",2023-02-28,34032.314071902,54.6934663289359,2023-01-27 15:00:51,59,"9000_2023"
"9000_2023_1",2023-03-01,252507.220359024,100.368936200845,2023-01-27 15:00:51,60,"9000_2023"
"9000_2023_1",2023-03-02,168437.972846551,76.5562287024432,2023-01-27 15:00:51,61,"9000_2023"
"9000_2023_1",2023-03-03,35485.4109092593,93.3811063567202,2023-01-27 15:00:51,62,"9000_2023"
"9000_2023_1",2023-03-04,318905.018138997,137.718224179945,2023-01-27 15:00:51,63,"9000_2023"
"9000_2023_1",2023-03-05,111914.538570721,81.9807632723286,2023-01-27 15:00:51,64,"9000_2023"
"9000_2023_1",2023-03-06,97518.4109977302,89.4394884848003,2023-01-27 15:00:51,65,"9000_2023"
"9000_2023_1",2023-03-07,133173.804774562,84.7765742714191,2023-01-27 15:00:51,66,"9000_2023"
"9000_2023_1",2023-03-08,79993.2410292044,75.6290714065325,2023-01-27 15:00:51,67,"9000_2023"
"9000_2023_1",2023-03-09,74379.2947700293,136.83009543424,2023-01-27 15:00:51,68,"9000_2023"
"9000_2023_1",2023-03-10,132297.705843078,129.668721295597,2023-01-27 15:00:51,69,"9000_2023"
"9000_2023_1",2023-03-11,170574.597931437,75.5437117983179,2023-01-27 15:00:51,70,"9000_2023"
"9000_2023_1",2023-03-12,142498.032968372,74.6535491996916,2023-01-27 15:00:51,71,"9000_2023"
"9000_2023_1",2023-03-13,181582.304309828,114.295149147505,2023-01-27 15:00:51,72,"9000_2023"
"9000_2023_1",2023-03-14,222816.341451013,61.829261335473,2023-01-27 15:00:51,73,"9000_2023"
"9000_2023_1",2023-03-15,31839.4649691386,64.8357335732316,2023-01-27 15:00:51,74,"9000_2023"
"9000_2023_1",2023-03-16,49944.2975412253,81.6391768360976,2023-01-27 15:00:51,75,"9000_2023"
"9000_2023_1",2023-03-17,283183.144708508,137.771576856231,2023-01-27 15:00:51,76,"9000_2023"
"9000_2023_1",2023-03-18,42825.67945304,92.4923066733044,2023-01-27 15:00:51,77,"9000_2023"
"9000_2023_1",2023-03-19,83243.0695600595,102.737227298272,2023-01-27 15:00:51,78,"9000_2023"
"9000_2023_1",2023-03-20,67638.8308628952,115.677590616138,2023-01-27 15:00:51,79,"9000_2023"
"9000_2023_1",2023-03-21,32564.623747378,110.149740041621,2023-01-27 15:00:51,80,"9000_2023"
"9000_2023_1",2023-03-22,340773.079169568,108.395653069235,2023-01-27 15:00:51,81,"9000_2023"
"9000_2023_1",2023-03-23,126973.221418509,134.330498722097,2023-01-27 15:00:51,82,"9000_2023"
"9000_2023_1",2023-03-24,35402.7866818527,91.9493589567387,2023-01-27 15:00:51,83,"9000_2023"
"9000_2023_1",2023-03-25,315399.683029451,127.943725539862,2023-01-27 15:00:51,84,"9000_2023"
"9000_2023_1",2023-03-26,56748.4810142998,111.002833389781,2023-01-27 15:00:51,85,"9000_2023"
"9000_2023_1",2023-03-27,84018.6611343628,158.195029617969,2023-01-27 15:00:51,86,"9000_2023"
"9000_2023_1",2023-03-28,271319.583938754,137.0205732237,2023-01-27 15:00:51,87,"9000_2023"
"9000_2023_1",2023-03-29,44336.397113763,93.9551350156615,2023-01-27 15:00:51,88,"9000_2023"
"9000_2023_1",2023-03-30,112082.714282037,79.2197418237848,2023-01-27 15:00:51,89,"9000_2023"
"9000_2023_1",2023-03-31,73991.7159472817,98.4101998511166,2023-01-27 15:00:51,90,"9000_2023"
"9000_2023_1",2023-04-01,57947.5673085173,116.929158259166,2023-01-27 15:00:51,91,"9000_2023"
"9000_2023_1",2023-04-02,48363.3929700665,75.2596643153236,2023-01-27 15:00:51,92,"9000_2023"
"9000_2023_1",2023-04-03,68563.0941274427,83.9195250968213,2023-01-27 15:00:51,93,"9000_2023"
"9000_2023_1",2023-04-04,47642.1857324815,75.1289695418425,2023-01-27 15:00:51,94,"9000_2023"
"9000_2023_1",2023-04-05,89028.6654260158,101.411797543425,2023-01-27 15:00:51,95,"9000_2023"
"9000_2023_1",2023-04-06,88529.8952358868,106.840637678643,2023-01-27 15:00:51,96,"9000_2023"
"9000_2023_1",2023-04-07,128288.279078707,73.9753044987491,2023-01-27 15:00:51,97,"9000_2023"
"9000_2023_1",2023-04-08,56775.1844627516,122.808023548456,2023-01-27 15:00:51,98,"9000_2023"
"9000_2023_1",2023-04-09,47495.5047288046,58.6356465873079,2023-01-27 15:00:51,99,"9000_2023"
"9000_2023_1",2023-04-10,127352.357647198,86.4594528764626,2023-01-27 15:00:51,100,"9000_2023"
"9000_2023_1",2023-04-11,562454.212884383,157.006129830347,2023-01-27 15:00:51,101,"9000_2023"
"9000_2023_1",2023-04-12,293537.425379363,167.341944396544,2023-01-27 15:00:51,102,"9000_2023"
"9000_2023_1",2023-04-13,366361.742904088,144.037677311764,2023-01-27 15:00:51,103,"9000_2023"
"9000_2023_1",2023-04-14,1198994.02655347,233.002804925894,2023-01-27 15:00:51,104,"9000_2023"
"9000_2023_1",2023-04-15,189708.893202344,201.631861635898,2023-01-27 15:00:51,105,"9000_2023"
"9000_2023_1",2023-04-16,67383.543699928,77.6439676931453,2023-01-27 15:00:51,106,"9000_2023"
"9000_2023_1",2023-04-17,468349.44578693,117.704144504406,2023-01-27 15:00:51,107,"9000_2023"
"9000_2023_1",2023-04-18,107102.163515946,121.715925186935,2023-01-27 15:00:51,108,"9000_2023"
"9000_2023_1",2023-04-19,277901.713342298,154.065137149446,2023-01-27 15:00:51,109,"9000_2023"
"9000_2023_1",2023-04-20,186691.432836944,118.943028251373,2023-01-27 15:00:51,110,"9000_2023"
"9000_2023_1",2023-04-21,204879.52287456,134.904054766522,2023-01-27 15:00:51,111,"9000_2023"
"9000_2023_1",2023-04-22,55164.4664049721,115.525103276167,2023-01-27 15:00:51,112,"9000_2023"
"9000_2023_1",2023-04-23,67962.5506519459,103.226141258126,2023-01-27 15:00:51,113,"9000_2023"
"9000_2023_1",2023-04-24,538027.340500271,127.815439363298,2023-01-27 15:00:51,114,"9000_2023"
"9000_2023_1",2023-04-25,145323.507666979,91.2172264020331,2023-01-27 15:00:51,115,"9000_2023"
"9000_2023_1",2023-04-26,149785.576618381,67.8562755868893,2023-01-27 15:00:51,116,"9000_2023"
"9000_2023_1",2023-04-27,34217.1462201237,88.7757540526426,2023-01-27 15:00:51,117,"9000_2023"
"9000_2023_1",2023-04-28,1225.66592342987,34.3057722845925,2023-01-27 15:00:51,118,"9000_2023"
"9000_2023_1",2023-04-29,802.692133056831,24.9331479479301,2023-01-27 15:00:51,119,"9000_2023"
"9000_2023_1",2023-04-30,580.543893572085,25.8767444828663,2023-01-27 15:00:51,120,"9000_2023"
"9000_2023_1",2023-05-01,2423.48019539859,34.3667679306228,2023-01-27 15:00:51,121,"9000_2023"
