"NestID","date","nsd_daily_mean","displacement","t_","days_numeric","BirdID"
"8265_2022_1",2022-03-03,246781.904816784,75.4440437553137,2022-03-03 08:00:53,62,"8265_2022"
"8265_2022_1",2022-03-04,37168.622106647,54.4225863298231,2022-03-03 08:00:53,63,"8265_2022"
"8265_2022_1",2022-03-05,962372.8098198,91.8779427692587,2022-03-03 08:00:53,64,"8265_2022"
"8265_2022_1",2022-03-06,401225.412037647,80.5619793236342,2022-03-03 08:00:53,65,"8265_2022"
"8265_2022_1",2022-03-07,833507.599766135,134.826780883543,2022-03-03 08:00:53,66,"8265_2022"
"8265_2022_1",2022-03-08,29794.2455309853,55.5369168063996,2022-03-03 08:00:53,67,"8265_2022"
"8265_2022_1",2022-03-09,63612.4738611832,44.9581261726749,2022-03-03 08:00:53,68,"8265_2022"
"8265_2022_1",2022-03-10,121101.486484179,69.2811080934447,2022-03-03 08:00:53,69,"8265_2022"
"8265_2022_1",2022-03-11,358650.627553977,73.7413469625755,2022-03-03 08:00:53,70,"8265_2022"
"8265_2022_1",2022-03-12,61599.1380760799,33.6757828043545,2022-03-03 08:00:53,71,"8265_2022"
"8265_2022_1",2022-03-13,76106.654167194,74.0049645432791,2022-03-03 08:00:53,72,"8265_2022"
"8265_2022_1",2022-03-14,197727.089353625,79.3746292333511,2022-03-03 08:00:53,73,"8265_2022"
"8265_2022_1",2022-03-15,696937.132067585,149.350638554697,2022-03-03 08:00:53,74,"8265_2022"
"8265_2022_1",2022-03-16,408867.740087978,72.1805828277361,2022-03-03 08:00:53,75,"8265_2022"
"8265_2022_1",2022-03-17,1327831.66049923,132.505017391495,2022-03-03 08:00:53,76,"8265_2022"
"8265_2022_1",2022-03-18,81101.2298217748,80.1387160418327,2022-03-03 08:00:53,77,"8265_2022"
"8265_2022_1",2022-03-19,500075.465496144,96.2368499884289,2022-03-03 08:00:53,78,"8265_2022"
"8265_2022_1",2022-03-20,231358.804846226,61.5258171219877,2022-03-03 08:00:53,79,"8265_2022"
"8265_2022_1",2022-03-21,397865.023022357,64.8783971651586,2022-03-03 08:00:53,80,"8265_2022"
"8265_2022_1",2022-03-22,95131.4483611583,75.8560179507329,2022-03-03 08:00:53,81,"8265_2022"
"8265_2022_1",2022-03-23,810556.064875866,172.543460146479,2022-03-03 08:00:53,82,"8265_2022"
