"NestID","date","nsd_daily_mean","displacement","t_","days_numeric","BirdID"
"8168_2022_1",2022-02-03,393.610586687596,24.912322129469,2022-02-03 08:00:47,34,"8168_2022"
"8168_2022_1",2022-02-04,148.728890044787,12.8947716872817,2022-02-03 08:00:47,35,"8168_2022"
"8168_2022_1",2022-02-05,7762.404182593,33.7800160718223,2022-02-03 08:00:47,36,"8168_2022"
"8168_2022_1",2022-02-06,19269.3950852165,40.3328008142358,2022-02-03 08:00:47,37,"8168_2022"
"8168_2022_1",2022-02-07,162170.52050672,94.0656235546636,2022-02-03 08:00:47,38,"8168_2022"
"8168_2022_1",2022-02-08,361096.984788903,113.090039065048,2022-02-03 08:00:47,39,"8168_2022"
"8168_2022_1",2022-02-09,30304.498010558,54.5656414392414,2022-02-03 08:00:47,40,"8168_2022"
"8168_2022_1",2022-02-10,115167.554858254,74.9607143569376,2022-02-03 08:00:47,41,"8168_2022"
"8168_2022_1",2022-02-11,138564.853842843,61.0382498054616,2022-02-03 08:00:47,42,"8168_2022"
"8168_2022_1",2022-02-12,349151.064543706,102.993814797116,2022-02-03 08:00:47,43,"8168_2022"
"8168_2022_1",2022-02-13,108210.720861852,73.161132288882,2022-02-03 08:00:47,44,"8168_2022"
"8168_2022_1",2022-02-14,29514.365358239,66.1595100664283,2022-02-03 08:00:47,45,"8168_2022"
"8168_2022_1",2022-02-15,170647.020869377,70.8297017052333,2022-02-03 08:00:47,46,"8168_2022"
"8168_2022_1",2022-02-16,160479.801900404,99.6675324421357,2022-02-03 08:00:47,47,"8168_2022"
"8168_2022_1",2022-02-17,271796.831150536,109.833281229584,2022-02-03 08:00:47,48,"8168_2022"
"8168_2022_1",2022-02-18,104769.706281902,63.371700658302,2022-02-03 08:00:47,49,"8168_2022"
"8168_2022_1",2022-02-19,90685.8183575155,90.1665469916588,2022-02-03 08:00:47,50,"8168_2022"
"8168_2022_1",2022-02-20,175531.879303648,102.810749779735,2022-02-03 08:00:47,51,"8168_2022"
"8168_2022_1",2022-02-21,238799.392053944,99.7157142664185,2022-02-03 08:00:47,52,"8168_2022"
"8168_2022_1",2022-02-22,146681.907400191,98.4141721443254,2022-02-03 08:00:47,53,"8168_2022"
"8168_2022_1",2022-02-23,248764.107226548,83.6969886995886,2022-02-03 08:00:47,54,"8168_2022"
"8168_2022_1",2022-02-24,166755.024731199,66.6838337123728,2022-02-03 08:00:47,55,"8168_2022"
"8168_2022_1",2022-02-25,99796.0657839178,68.7966156979785,2022-02-03 08:00:47,56,"8168_2022"
"8168_2022_1",2022-02-26,141072.368741513,66.7524955038224,2022-02-03 08:00:47,57,"8168_2022"
"8168_2022_1",2022-02-27,147870.48646218,90.1123483594862,2022-02-03 08:00:47,58,"8168_2022"
"8168_2022_1",2022-02-28,63826.0813317496,68.0122738746222,2022-02-03 08:00:47,59,"8168_2022"
"8168_2022_1",2022-03-01,214001.694208761,101.773004995459,2022-02-03 08:00:47,60,"8168_2022"
"8168_2022_1",2022-03-02,292380.644895981,99.8224917353161,2022-02-03 08:00:47,61,"8168_2022"
"8168_2022_1",2022-03-03,738016.131437217,88.7317360238149,2022-02-03 08:00:47,62,"8168_2022"
"8168_2022_1",2022-03-04,142585.178035022,81.8455770846373,2022-02-03 08:00:47,63,"8168_2022"
"8168_2022_1",2022-03-05,116169.727395711,78.3756446116209,2022-02-03 08:00:47,64,"8168_2022"
"8168_2022_1",2022-03-06,378977.230309216,113.888247125961,2022-02-03 08:00:47,65,"8168_2022"
"8168_2022_1",2022-03-07,907290.352836968,108.012866192419,2022-02-03 08:00:47,66,"8168_2022"
"8168_2022_1",2022-03-08,875705.802235693,103.444662125036,2022-02-03 08:00:47,67,"8168_2022"
"8168_2022_1",2022-03-09,345628.594393477,64.8503884036229,2022-02-03 08:00:47,68,"8168_2022"
"8168_2022_1",2022-03-10,97974.1888575172,66.0207181578486,2022-02-03 08:00:47,69,"8168_2022"
