"NestID","date","nsd_daily_mean","displacement","t_","days_numeric","BirdID"
"8464_2023_1",2023-02-02,28499.9807091035,73.2693047124008,2023-02-02 00:00:41,33,"8464_2023"
"8464_2023_1",2023-02-03,66369.4733126452,68.0669876183807,2023-02-02 00:00:41,34,"8464_2023"
"8464_2023_1",2023-02-04,21075.044022474,52.7644379347951,2023-02-02 00:00:41,35,"8464_2023"
"8464_2023_1",2023-02-05,160518.703038541,97.4813519819548,2023-02-02 00:00:41,36,"8464_2023"
"8464_2023_1",2023-02-06,80040.4123604103,73.1343921299704,2023-02-02 00:00:41,37,"8464_2023"
"8464_2023_1",2023-02-07,49738.5889455157,63.9025128952623,2023-02-02 00:00:41,38,"8464_2023"
"8464_2023_1",2023-02-08,1879712.9746967,596.766068542894,2023-02-02 00:00:41,39,"8464_2023"
"8464_2023_1",2023-02-09,62893.9862172091,71.0137997365426,2023-02-02 00:00:41,40,"8464_2023"
"8464_2023_1",2023-02-10,406740.591521377,89.7989601269902,2023-02-02 00:00:41,41,"8464_2023"
"8464_2023_1",2023-02-11,67793.3293790175,50.386059830614,2023-02-02 00:00:41,42,"8464_2023"
"8464_2023_1",2023-02-12,36098.6501550281,50.4386321371552,2023-02-02 00:00:41,43,"8464_2023"
"8464_2023_1",2023-02-13,40682.6631654539,43.9354934488668,2023-02-02 00:00:41,44,"8464_2023"
"8464_2023_1",2023-02-14,91935.7674379774,58.6662688351484,2023-02-02 00:00:41,45,"8464_2023"
"8464_2023_1",2023-02-15,69916.0796679081,75.4395922291651,2023-02-02 00:00:41,46,"8464_2023"
"8464_2023_1",2023-02-16,269129.846871743,91.9325983500035,2023-02-02 00:00:41,47,"8464_2023"
"8464_2023_1",2023-02-17,147234.585255838,93.0330545620475,2023-02-02 00:00:41,48,"8464_2023"
"8464_2023_1",2023-02-18,145976.695544864,65.0201193742015,2023-02-02 00:00:41,49,"8464_2023"
"8464_2023_1",2023-02-19,175762.098218505,82.8080808276002,2023-02-02 00:00:41,50,"8464_2023"
"8464_2023_1",2023-02-20,330748.814527449,120.426576541241,2023-02-02 00:00:41,51,"8464_2023"
"8464_2023_1",2023-02-21,54639.4667001822,64.9459484216147,2023-02-02 00:00:41,52,"8464_2023"
"8464_2023_1",2023-02-22,76684.1076220159,61.7798791467835,2023-02-02 00:00:41,53,"8464_2023"
"8464_2023_1",2023-02-23,251165.982833858,88.3165252877355,2023-02-02 00:00:41,54,"8464_2023"
"8464_2023_1",2023-02-24,139768.288661962,72.7423476442888,2023-02-02 00:00:41,55,"8464_2023"
"8464_2023_1",2023-02-25,156845.498256162,81.6775961805462,2023-02-02 00:00:41,56,"8464_2023"
"8464_2023_1",2023-02-26,536162.381590112,118.197960194353,2023-02-02 00:00:41,57,"8464_2023"
"8464_2023_1",2023-02-27,149499.759987432,106.885604501477,2023-02-02 00:00:41,58,"8464_2023"
"8464_2023_1",2023-02-28,11088.717351325,59.9956693381557,2023-02-02 00:00:41,59,"8464_2023"
"8464_2023_1",2023-03-01,95555.3519469327,59.9573803973158,2023-02-02 00:00:41,60,"8464_2023"
"8464_2023_1",2023-03-02,349027.442493222,113.953575182294,2023-02-02 00:00:41,61,"8464_2023"
"8464_2023_1",2023-03-03,72161.7486565671,61.6812367601831,2023-02-02 00:00:41,62,"8464_2023"
"8464_2023_1",2023-03-04,175461.461661951,76.8891051891859,2023-02-02 00:00:41,63,"8464_2023"
"8464_2023_1",2023-03-05,98249.1749166076,76.2058488783388,2023-02-02 00:00:41,64,"8464_2023"
"8464_2023_1",2023-03-06,260427.048346019,71.3470643362453,2023-02-02 00:00:41,65,"8464_2023"
"8464_2023_1",2023-03-07,72675.1208162033,89.8374630986379,2023-02-02 00:00:41,66,"8464_2023"
"8464_2023_1",2023-03-08,115119.777585517,72.4094047204697,2023-02-02 00:00:41,67,"8464_2023"
"8464_2023_1",2023-03-09,142473.502998447,87.9168739886246,2023-02-02 00:00:41,68,"8464_2023"
"8464_2023_1",2023-03-10,170008.965485445,86.9875393345889,2023-02-02 00:00:41,69,"8464_2023"
"8464_2023_1",2023-03-11,548843.578803845,97.8108071542985,2023-02-02 00:00:41,70,"8464_2023"
"8464_2023_1",2023-03-12,153795.255584769,63.8476501580174,2023-02-02 00:00:41,71,"8464_2023"
"8464_2023_1",2023-03-13,60653.9641103844,61.3082900606737,2023-02-02 00:00:41,72,"8464_2023"
"8464_2023_1",2023-03-14,192698.886433046,64.8926974128624,2023-02-02 00:00:41,73,"8464_2023"
"8464_2023_1",2023-03-15,138077.493141474,75.4635817261842,2023-02-02 00:00:41,74,"8464_2023"
"8464_2023_1",2023-03-16,229681.352797645,91.2214856405421,2023-02-02 00:00:41,75,"8464_2023"
"8464_2023_1",2023-03-17,51806.964383406,64.3409962416468,2023-02-02 00:00:41,76,"8464_2023"
"8464_2023_1",2023-03-18,269301.585629464,112.19626301575,2023-02-02 00:00:41,77,"8464_2023"
"8464_2023_1",2023-03-19,234604.593516954,82.7161029636135,2023-02-02 00:00:41,78,"8464_2023"
"8464_2023_1",2023-03-20,7225.35822984724,40.1007658495902,2023-02-02 00:00:41,79,"8464_2023"
"8464_2023_1",2023-03-21,162887.207894096,97.8087878704158,2023-02-02 00:00:41,80,"8464_2023"
"8464_2023_1",2023-03-22,22434.6033791138,53.3593445974245,2023-02-02 00:00:41,81,"8464_2023"
"8464_2023_1",2023-03-23,61683.4981715067,89.1949813250143,2023-02-02 00:00:41,82,"8464_2023"
"8464_2023_1",2023-03-24,59309.6105442754,79.7788814826077,2023-02-02 00:00:41,83,"8464_2023"
"8464_2023_1",2023-03-25,138209.280719774,58.3591706966597,2023-02-02 00:00:41,84,"8464_2023"
